Gene	"Gene synonym"	Ensembl	"Gene description"	Uniprot	Chromosome	Position	"Protein class"	"Biological process"	"Molecular function"	"Disease involvement"	Evidence	"HPA evidence"	"UniProt evidence"	"NeXtProt evidence"	"RNA tissue specificity"	"RNA tissue distribution"	"RNA tissue specificity score"	"RNA tissue specific nTPM"	"RNA single cell type specificity"	"RNA single cell type distribution"	"RNA single cell type specificity score"	"RNA single cell type specific nTPM"	"RNA cancer specificity"	"RNA cancer distribution"	"RNA cancer specificity score"	"RNA cancer specific FPKM"	"RNA brain regional specificity"	"RNA brain regional distribution"	"RNA brain regional specificity score"	"RNA brain regional specific nTPM"	"RNA blood cell specificity"	"RNA blood cell distribution"	"RNA blood cell specificity score"	"RNA blood cell specific nTPM"	"RNA blood lineage specificity"	"RNA blood lineage distribution"	"RNA blood lineage specificity score"	"RNA blood lineage specific nTPM"	"RNA cell line specificity"	"RNA cell line distribution"	"RNA cell line specificity score"	"RNA cell line specific nTPM"	"RNA tissue cell type enrichment"	"RNA mouse brain regional specificity"	"RNA mouse brain regional distribution"	"RNA mouse brain regional specificity score"	"RNA mouse brain regional specific nTPM"	"RNA pig brain regional specificity"	"RNA pig brain regional distribution"	"RNA pig brain regional specificity score"	"RNA pig brain regional specific nTPM"	Antibody	"Reliability (IH)"	"Reliability (Mouse Brain)"	"Reliability (IF)"	"Subcellular location"	"Secretome location"	"Secretome function"	"CCD Protein"	"CCD Transcript"	"Blood concentration - Conc. blood IM [pg/L]"	"Blood concentration - Conc. blood MS [pg/L]"	"Blood expression cluster"	"Tissue expression cluster"	"Brain expression cluster"	"Cell line expression cluster"	"Single cell expression cluster"	Interactions	"Subcellular main location"	"Subcellular additional location"	"Antibody RRID"	"Pathology prognostics - Breast cancer"	"Pathology prognostics - Cervical cancer"	"Pathology prognostics - Colorectal cancer"	"Pathology prognostics - Endometrial cancer"	"Pathology prognostics - Glioma"	"Pathology prognostics - Head and neck cancer"	"Pathology prognostics - Liver cancer"	"Pathology prognostics - Lung cancer"	"Pathology prognostics - Melanoma"	"Pathology prognostics - Ovarian cancer"	"Pathology prognostics - Pancreatic cancer"	"Pathology prognostics - Prostate cancer"	"Pathology prognostics - Renal cancer"	"Pathology prognostics - Stomach cancer"	"Pathology prognostics - Testis cancer"	"Pathology prognostics - Thyroid cancer"	"Pathology prognostics - Urothelial cancer"
KIF20B	"CT90, KRMP1, MPHOSPH1, MPP1"	ENSG00000138182	"Kinesin family member 20B"	Q96Q89	10	89701590-89774939	"Predicted intracellular proteins"	"Cell cycle, Cell division, Mitosis"	"Motor protein"	Oncogene	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Tissue enhanced"	"Detected in many"		"bone marrow: 10.1;lymphoid tissue: 9.6"	"Cell type enhanced"	"Detected in many"		"Erythroid cells: 97.2;Oocytes: 94.1;Spermatocytes: 171.7;Spermatogonia: 92.2"	"Low cancer specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"Low immune cell specificity"	"Detected in many"			"Low lineage specificity"	"Detected in all"			"Low cancer specificity"	"Detected in all"			"Lung - Mitotic cells (Lung), Skin - Mitotic cells (Skin), Stomach - Mitotic cells (Stomach), Testis - Spermatocytes"	"Low region specificity"	"Detected in single"			"Low region specificity"	"Detected in many"			HPA050214	Supported		Supported	"Nucleoplasm,Cytokinetic bridge,Midbody,Cytosol"			Yes	Yes			"Cluster 5: Non-specific - Cell proliferation"	"Cluster 67: Lymphoid tissue & Bone marrow - Cell proliferation"	"Cluster 15: Non-specific - Transcription"	"Cluster 52: Non-specific - Mitochondria"	"Cluster 52: Non-specific - Cell proliferation"		"Nucleoplasm, Cytokinetic bridge"	"Midbody, Cytosol"	"HPA050214: AB_2681053"	"unprognostic (2.13e-1)"	"unprognostic (3.01e-2)"	"unprognostic (1.72e-2)"	"unprognostic (3.20e-2)"	"unprognostic (2.65e-1)"	"unprognostic (7.39e-2)"	"unprognostic (8.95e-5)"	"unprognostic (3.32e-3)"	"unprognostic (2.01e-2)"	"unprognostic (8.14e-2)"	"prognostic unfavorable (1.21e-4)"	"unprognostic (1.62e-2)"	"prognostic unfavorable (3.06e-6)"	"unprognostic (4.22e-3)"	"unprognostic (2.70e-1)"	"unprognostic (2.51e-2)"	"unprognostic (6.43e-2)"
KIF5B	"KNS, KNS1, uKHC"	ENSG00000170759	"Kinesin family member 5B"	P33176	10	32009015-32056425	"Cancer-related genes, Plasma proteins, Predicted intracellular proteins, Transporters"		"Motor protein"	"Cancer-related genes"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Low tissue specificity"	"Detected in all"			"Cell type enhanced"	"Detected in all"		"Cardiomyocytes: 684.3"	"Low cancer specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"Low immune cell specificity"	"Detected in all"			"Low lineage specificity"	"Detected in all"			"Low cancer specificity"	"Detected in all"			"Testis - Early spermatids, Testis - Spermatocytes"	"Low region specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"CAB009846, HPA037589, HPA037590"	Approved		Enhanced	"Centriolar satellite,Cytosol"			NA	Yes		97000	"Cluster 10: Non-specific - Membrane trafficking"	"Cluster 9: Oligodendrocytes - Myelination"	"Cluster 13: Oligodendrocytes - Mixed function"	"Cluster 52: Non-specific - Mitochondria"	"Cluster 32: Smooth muscle cells - Muscle contraction"	17	"Centriolar satellite, Cytosol"		"CAB009846: AB_2280915, HPA037589: AB_2675563, HPA037590: AB_2675564"	"unprognostic (4.94e-3)"	"unprognostic (1.70e-1)"	"unprognostic (1.06e-1)"	"unprognostic (1.84e-1)"	"unprognostic (4.00e-2)"	"unprognostic (6.21e-2)"	"unprognostic (1.06e-2)"	"unprognostic (1.84e-1)"	"unprognostic (2.70e-1)"	"unprognostic (6.37e-3)"	"unprognostic (2.03e-1)"	"unprognostic (2.60e-1)"	"unprognostic (1.81e-1)"	"unprognostic (2.43e-2)"	"unprognostic (2.39e-1)"	"unprognostic (8.06e-2)"	"unprognostic (1.76e-1)"
KIFBP	"DKFZP586B0923, KBP, KIAA1279, KIF1BP, TTC20"	ENSG00000198954	"Kinesin family binding protein"	Q96EK5	10	68988803-69043544	"Disease related genes, Human disease related genes, Predicted intracellular proteins"	"Differentiation, Neurogenesis"	"Developmental protein"	"Hirschsprung disease"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Low tissue specificity"	"Detected in all"			"Low cell type specificity"	"Detected in all"			"Low cancer specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"Low immune cell specificity"	"Detected in all"			"Low lineage specificity"	"Detected in all"			"Low cancer specificity"	"Detected in all"				"Low region specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"HPA035538, HPA035539"	Uncertain						NA	NA			"Cluster 33: Non-specific - ATP binding"	"Cluster 3: Non-specific - Unknown function"	"Cluster 28: Oligodendrocytes - Mixed function"	"Cluster 52: Non-specific - Mitochondria"	"Cluster 39: Non-specific - Basic cellular processes"	4			"HPA035538: AB_10601130, HPA035539: AB_2674676"	"unprognostic (4.28e-2)"	"unprognostic (1.80e-1)"	"unprognostic (9.64e-2)"	"unprognostic (4.19e-1)"	"unprognostic (1.96e-1)"	"unprognostic (2.13e-3)"	"unprognostic (4.23e-3)"	"unprognostic (3.72e-2)"	"unprognostic (3.52e-2)"	"unprognostic (7.74e-2)"	"unprognostic (6.23e-3)"	"unprognostic (8.74e-2)"	"prognostic favorable (2.60e-4)"	"unprognostic (5.19e-2)"	"unprognostic (9.45e-2)"	"unprognostic (1.75e-1)"	"unprognostic (1.04e-1)"
KIN	"KIN17, Rts2"	ENSG00000151657	"Kin17 DNA and RNA binding protein"	O60870	10	7750962-7787993	"Predicted intracellular proteins"	"DNA damage, DNA recombination, DNA repair, DNA replication, Host-virus interaction, mRNA processing, Stress response"	"DNA-binding, RNA-binding"		"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Low tissue specificity"	"Detected in all"			"Low cell type specificity"	"Detected in all"			"Low cancer specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"Low immune cell specificity"	"Detected in all"			"Low lineage specificity"	"Detected in all"			"Low cancer specificity"	"Detected in all"				"Low region specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"CAB016339, HPA038700"			Enhanced	Nucleoplasm			NA	NA			"Cluster 20: Non-specific - DNA binding"	"Cluster 16: Non-specific - Transcription"	"Cluster 2: Neurons - Nucleosome"	"Cluster 52: Non-specific - Mitochondria"	"Cluster 55: Non-specific - Transcription"		Nucleoplasm		"CAB016339: AB_627860, HPA038700: AB_2676159"	"unprognostic (4.33e-3)"	"unprognostic (1.24e-2)"	"unprognostic (1.66e-2)"	"unprognostic (1.40e-2)"	"unprognostic (2.94e-2)"	"unprognostic (1.31e-1)"	"unprognostic (3.17e-3)"	"unprognostic (1.30e-2)"	"unprognostic (2.58e-1)"	"unprognostic (5.59e-2)"	"unprognostic (1.11e-1)"	"unprognostic (5.40e-3)"	"prognostic unfavorable (1.44e-7)"	"unprognostic (3.98e-2)"	"unprognostic (1.17e-1)"	"unprognostic (4.65e-1)"	"prognostic favorable (3.23e-5)"
KLF6	"BCD1, COPEB, CPBP, GBF, PAC1, ST12, Zf9"	ENSG00000067082	"KLF transcription factor 6"	Q99612	10	3775996-3785281	"Cancer-related genes, Disease related genes, Human disease related genes, Predicted intracellular proteins, Transcription factors"	"Transcription, Transcription regulation"	"Activator, DNA-binding"	"Cancer-related genes"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Tissue enhanced"	"Detected in all"		"bone marrow: 432.2"	"Low cell type specificity"	"Detected in all"			"Low cancer specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"Low immune cell specificity"	"Detected in all"			"Low lineage specificity"	"Detected in all"			"Low cancer specificity"	"Detected in all"				"Low region specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"CAB013529, HPA069585"	Supported		Supported	Nucleoplasm,Nucleoli,Vesicles,Cytosol			No	No			"Cluster 41: Basophils - Unknown function"	"Cluster 77: Bone marrow - Cell proliferation"	"Cluster 12: Non-specific - Vasculature"	"Cluster 52: Non-specific - Mitochondria"	"Cluster 78: NK-cells & T-cells - Immune system & Transcription"	4	Nucleoplasm	"Nucleoli, Vesicles, Cytosol"	"CAB013529: AB_2533431, HPA069585: AB_2686157"	"unprognostic (1.23e-1)"	"unprognostic (1.53e-2)"	"unprognostic (1.47e-3)"	"unprognostic (4.53e-2)"	"unprognostic (1.47e-1)"	"unprognostic (7.55e-2)"	"unprognostic (2.00e-1)"	"unprognostic (1.08e-3)"	"unprognostic (1.61e-1)"	"unprognostic (2.83e-2)"	"unprognostic (1.36e-2)"	"unprognostic (2.35e-2)"	"prognostic favorable (2.28e-4)"	"unprognostic (8.07e-3)"	"unprognostic (4.85e-2)"	"unprognostic (6.87e-2)"	"unprognostic (1.37e-2)"
LARP4B	"KIAA0217, LARP5"	ENSG00000107929	"La ribonucleoprotein 4B"	Q92615	10	806933-931821	"Predicted intracellular proteins, Predicted membrane proteins"	"Translation regulation"	RNA-binding		"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Low tissue specificity"	"Detected in all"			"Low cell type specificity"	"Detected in all"			"Low cancer specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"Low immune cell specificity"	"Detected in all"			"Low lineage specificity"	"Detected in all"			"Low cancer specificity"	"Detected in all"				"Low region specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"HPA036566, HPA042738"	Approved		Enhanced	Cytosol			NA	NA			"Cluster 29: Non-specific - Unknown function"	"Cluster 19: Non-specific - Basic cellular processes"	"Cluster 24: Neurons - Mixed function"	"Cluster 52: Non-specific - Mitochondria"	"Cluster 55: Non-specific - Transcription"	16	Cytosol		"HPA036566: AB_10673624, HPA042738: AB_2678137"	"unprognostic (3.02e-3)"	"unprognostic (1.43e-1)"	"unprognostic (9.77e-2)"	"unprognostic (4.80e-2)"	"unprognostic (2.00e-2)"	"unprognostic (3.13e-3)"	"prognostic unfavorable (1.70e-4)"	"unprognostic (8.95e-2)"	"unprognostic (2.74e-1)"	"unprognostic (1.87e-2)"	"unprognostic (2.70e-2)"	"unprognostic (1.65e-1)"	"unprognostic (1.40e-1)"	"unprognostic (8.10e-3)"	"unprognostic (1.62e-1)"	"unprognostic (6.47e-2)"	"unprognostic (2.54e-2)"
LCOR	"C10orf12, DKFZP564P1916, FLJ13022, FLJ38026, KIAA1795, MLR2"	ENSG00000196233	"Ligand dependent nuclear receptor corepressor"	Q96JN0	10	96832254-96995956	"Predicted intracellular proteins"	"Transcription, Transcription regulation"	"Activator, DNA-binding, Repressor"		"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Tissue enhanced"	"Detected in all"		"bone marrow: 25.2"	"Cell type enhanced"	"Detected in all"		"Oligodendrocytes: 246.5"	"Low cancer specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"Low immune cell specificity"	"Detected in all"			"Low lineage specificity"	"Detected in all"			"Low cancer specificity"	"Detected in all"				"Low region specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"HPA031429, HPA057621, HPA077000"	Approved		Enhanced	Nucleoplasm			NA	NA			"Cluster 21: Neutrophils - Unknown function"	"Cluster 40: Non-specific - Transcription"	"Cluster 25: Non-specific - Transcription"	"Cluster 52: Non-specific - Mitochondria"	"Cluster 51: Oligodendrocytes - Unknown function"	5	Nucleoplasm		"HPA031429: AB_2673879, HPA057621: AB_2732616, HPA077000: AB_2686824"	"unprognostic (5.61e-2)"	"unprognostic (1.59e-1)"	"unprognostic (2.11e-1)"	"unprognostic (2.23e-1)"	"unprognostic (1.49e-1)"	"unprognostic (1.20e-1)"	"unprognostic (2.87e-3)"	"unprognostic (2.19e-1)"	"unprognostic (2.40e-1)"	"unprognostic (1.54e-1)"	"unprognostic (4.93e-2)"	"unprognostic (5.61e-3)"	"unprognostic (1.20e-1)"	"unprognostic (1.96e-2)"	"unprognostic (4.40e-2)"	"unprognostic (1.24e-1)"	"prognostic favorable (2.16e-4)"
LHPP	HDHD2B	ENSG00000107902	"Phospholysine phosphohistidine inorganic pyrophosphate phosphatase"	Q9H008	10	124461823-124617888	"Enzymes, Metabolic proteins, Predicted intracellular proteins"		Hydrolase		"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Tissue enriched"	"Detected in all"	6	"brain: 370.7"	"Cell type enhanced"	"Detected in all"		"Late spermatids: 180.7"	"Low cancer specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"Low immune cell specificity"	"Detected in all"			"Low lineage specificity"	"Detected in all"			"Low cancer specificity"	"Detected in all"			"Liver - Hepatocytes, Skin - Keratinocyte (other), Thyroid - Thyroid glandular cells"	"Low region specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"HPA009163, HPA009269"	Enhanced		Supported	"Nuclear speckles,Cytosol"			NA	NA		820000	"Cluster 12: Non-specific - Mitochondrial translation"	"Cluster 9: Oligodendrocytes - Myelination"	"Cluster 6: Non-specific - Immune response"	"Cluster 52: Non-specific - Mitochondria"	"Cluster 56: Proximal tubular cells - Amino acid metabolism"	1	"Nuclear speckles, Cytosol"		"HPA009163: AB_1079250, HPA009269: AB_1079249"	"unprognostic (3.46e-2)"	"unprognostic (1.23e-2)"	"unprognostic (4.78e-2)"	"unprognostic (3.89e-1)"	"unprognostic (2.14e-1)"	"unprognostic (1.96e-1)"	"unprognostic (5.77e-3)"	"unprognostic (2.02e-2)"	"unprognostic (3.58e-1)"	"unprognostic (1.93e-1)"	"unprognostic (6.42e-2)"	"unprognostic (5.55e-2)"	"unprognostic (1.79e-3)"	"unprognostic (2.52e-1)"	"unprognostic (2.10e-1)"	"unprognostic (1.98e-1)"	"unprognostic (1.64e-1)"
MARCHF5	"FLJ20445, MARCH-V, MARCH5, MITOL, RNF153"	ENSG00000198060	"Membrane associated ring-CH-type finger 5"	Q9NX47	10	92291167-92353964	"Enzymes, Metabolic proteins, Predicted membrane proteins"	"Ubl conjugation pathway"	Transferase		"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Low tissue specificity"	"Detected in all"			"Cell type enhanced"	"Detected in all"		"Early spermatids: 183.1"	"Low cancer specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"Low immune cell specificity"	"Detected in all"			"Low lineage specificity"	"Detected in all"			"Low cancer specificity"	"Detected in all"				"Low region specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			HPA056596			Supported	Mitochondria			NA	NA			"Cluster 21: Neutrophils - Unknown function"	"Cluster 56: Non-specific - Unknown function"	"Cluster 14: Neurons - Synaptic function"	"Cluster 52: Non-specific - Mitochondria"	"Cluster 21: Early spermatids - Spermatogenesis"	25	Mitochondria		"HPA056596: AB_2683181"	"unprognostic (4.00e-2)"	"unprognostic (5.15e-2)"	"unprognostic (1.25e-1)"	"unprognostic (4.10e-2)"	"unprognostic (5.47e-3)"	"unprognostic (2.33e-3)"	"unprognostic (4.43e-1)"	"unprognostic (1.63e-1)"	"unprognostic (1.24e-2)"	"unprognostic (9.77e-2)"	"unprognostic (5.50e-3)"	"unprognostic (4.02e-3)"	"unprognostic (6.14e-2)"	"unprognostic (2.87e-1)"	"unprognostic (1.62e-1)"	"unprognostic (4.53e-1)"	"unprognostic (2.85e-2)"
MARCHF8	"c-MIR, CMIR, MARCH-VIII, MARCH8, MIR, RNF178"	ENSG00000165406	"Membrane associated ring-CH-type finger 8"	Q5T0T0	10	45454585-45594906	"Enzymes, Metabolic proteins, Predicted intracellular proteins, Predicted membrane proteins"	"Adaptive immunity, Immunity, Ubl conjugation pathway"	Transferase		"Evidence at protein level"	"Evidence at transcript level"	"Evidence at protein level"	"Evidence at protein level"	"Low tissue specificity"	"Detected in all"			"Group enriched"	"Detected in all"	4	"Early spermatids: 308.4;Late spermatids: 406.8"	"Low cancer specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"Low immune cell specificity"	"Detected in many"			"Low lineage specificity"	"Detected in all"			"Low cancer specificity"	"Detected in all"			"Liver - Hepatocytes, Testis - Early spermatids"	"Low region specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			HPA014597	Approved						NA	NA			"Cluster 20: Non-specific - DNA binding"	"Cluster 4: Testis - Basic cellular processes"	"Cluster 6: Non-specific - Immune response"	"Cluster 52: Non-specific - Mitochondria"	"Cluster 21: Early spermatids - Spermatogenesis"	5			"HPA014597: AB_1853580"	"unprognostic (1.38e-1)"	"unprognostic (3.69e-2)"	"unprognostic (1.74e-1)"	"unprognostic (1.68e-3)"	"unprognostic (1.32e-1)"	"unprognostic (2.01e-2)"	"unprognostic (3.51e-1)"	"unprognostic (2.58e-1)"	"unprognostic (1.56e-2)"	"unprognostic (2.04e-1)"	"prognostic favorable (2.71e-4)"	"unprognostic (1.28e-1)"	"prognostic favorable (6.64e-4)"	"unprognostic (1.01e-1)"	"unprognostic (1.24e-1)"	"unprognostic (1.85e-1)"	"unprognostic (3.12e-2)"
MARVELD1	"bA548K23.8, FLJ22343, FLJ23440, GB14, MGC4415, MRVLDC1"	ENSG00000155254	"MARVEL domain containing 1"	Q9BSK0	10	97713173-97718150	"Predicted membrane proteins"	"Cell cycle"			"Evidence at protein level"	"Evidence at transcript level"	"Evidence at protein level"	"Evidence at protein level"	"Low tissue specificity"	"Detected in all"			"Cell type enhanced"	"Detected in many"		"Schwann cells: 45.9"	"Low cancer specificity"	"Detected in all"			"Region enhanced"	"Detected in all"		"choroid plexus: 51.1"	"Immune cell enhanced"	"Detected in some"		"classical monocyte: 3.2;intermediate monocyte: 2.7;myeloid DC: 3.1"	"Group enriched"	"Detected in many"	18	"dendritic cells: 3.1;monocytes: 3.2"	"Low cancer specificity"	"Detected in all"			"Adipose subcutaneous - Adipose progenitor cells, Adipose visceral - Adipose progenitor cells, Heart muscle - Fibroblasts, Kidney - Fibroblasts"	"Low region specificity"	"Detected in all"			"Low region specificity"	"Detected in all"										NA	NA			"Cluster 26: Monocytes - Plasma membrane proteins"	"Cluster 41: Smooth muscle tissue - ECM organization"	"Cluster 36: Choroid plexus - Mixed function"	"Cluster 52: Non-specific - Mitochondria"	"Cluster 32: Smooth muscle cells - Muscle contraction"					"unprognostic (3.28e-2)"	"unprognostic (2.11e-2)"	"unprognostic (1.26e-3)"	"unprognostic (3.05e-2)"	"unprognostic (1.36e-3)"	"unprognostic (8.82e-2)"	"unprognostic (7.40e-3)"	"prognostic unfavorable (5.85e-5)"	"unprognostic (1.54e-2)"	"unprognostic (7.44e-3)"	"unprognostic (3.40e-2)"	"unprognostic (3.44e-2)"	"prognostic unfavorable (8.89e-7)"	"unprognostic (3.92e-3)"	"unprognostic (7.02e-2)"	"unprognostic (1.50e-1)"	"unprognostic (3.86e-3)"
MASTL	"FLJ14813, Gwl, THC2"	ENSG00000120539	"Microtubule associated serine/threonine kinase like"	Q96GX5	10	27154824-27187953	"Disease related genes, Enzymes, Potential drug targets, Predicted intracellular proteins"	"Cell cycle, Cell division, Mitosis"	"Kinase, Serine/threonine-protein kinase, Transferase"	"Disease variant"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Tissue enhanced"	"Detected in all"		"bone marrow: 18.5"	"Cell type enhanced"	"Detected in many"		"Extravillous trophoblasts: 28.8;monocytes: 44.9"	"Low cancer specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"Low immune cell specificity"	"Detected in many"			"Low lineage specificity"	"Detected in all"			"Low cancer specificity"	"Detected in all"				"Not detected"	"Not detected"			"Not detected"	"Not detected"			"HPA027175, HPA054273"	Approved		Enhanced	Nucleoplasm			NA	Yes			"Cluster 33: Non-specific - ATP binding"	"Cluster 77: Bone marrow - Cell proliferation"	"Cluster 5: Non-specific - Mixed function"	"Cluster 52: Non-specific - Mitochondria"	"Cluster 52: Non-specific - Cell proliferation"		Nucleoplasm		"HPA027175: AB_1853591, HPA054273: AB_2682433"	"unprognostic (4.10e-2)"	"unprognostic (6.89e-2)"	"unprognostic (1.22e-2)"	"unprognostic (3.14e-3)"	"unprognostic (3.67e-1)"	"unprognostic (1.97e-2)"	"prognostic unfavorable (2.52e-6)"	"unprognostic (2.19e-2)"	"unprognostic (4.00e-2)"	"unprognostic (4.05e-2)"	"prognostic unfavorable (4.81e-5)"	"unprognostic (3.78e-2)"	"prognostic unfavorable (1.71e-6)"	"unprognostic (1.55e-3)"	"unprognostic (2.27e-1)"	"unprognostic (2.66e-1)"	"unprognostic (1.79e-1)"
MCM10	"CNA43, DNA43, PRO2249"	ENSG00000065328	"Minichromosome maintenance 10 replication initiation factor"	Q7L590	10	13161558-13211110	"Disease related genes, Human disease related genes, Predicted intracellular proteins"	"DNA damage, DNA replication"	DNA-binding	"Disease variant"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Tissue enhanced"	"Detected in some"		"bone marrow: 9.1;lymphoid tissue: 7.9"	"Cell type enhanced"	"Detected in many"		"Cytotrophoblasts: 12.9;Erythroid cells: 21.6;Extravillous trophoblasts: 21.3;Plasma cells: 15.7;Spermatocytes: 16.6;Spermatogonia: 11.2"	"Low cancer specificity"	"Detected in many"			"Low region specificity"	"Detected in all"			"Not detected in immune cells"	"Not detected"			"Not detected"	"Not detected"			"Low cancer specificity"	"Detected in all"			"Colon - Mitotic cells (Colon), Lung - Mitotic cells (Lung), Skin - Mitotic cells (Skin), Stomach - Mitotic cells (Stomach), Testis - Spermatocytes"	"Not detected"	"Not detected"			"Low region specificity"	"Detected in all"			"HPA045899, HPA071952"	Approved		Supported	Nucleoplasm,Nucleoli			Yes	Yes			"Cluster 16: Non-specific - Cell proliferation"	"Cluster 67: Lymphoid tissue & Bone marrow - Cell proliferation"	"Cluster 48: Non-specific - Mixed function"	"Cluster 52: Non-specific - Mitochondria"	"Cluster 52: Non-specific - Cell proliferation"	5	"Nucleoplasm, Nucleoli"		"HPA045899: AB_10960529, HPA071952: AB_2686477"	"unprognostic (9.76e-3)"	"unprognostic (1.60e-1)"	"unprognostic (2.31e-1)"	"unprognostic (2.29e-3)"	"unprognostic (1.41e-1)"	"unprognostic (6.58e-3)"	"unprognostic (1.78e-8)"	"unprognostic (2.42e-3)"	"unprognostic (3.51e-2)"	"unprognostic (6.26e-2)"	"unprognostic (2.78e-4)"	"unprognostic (7.81e-2)"	"unprognostic (0.00e+0)"	"unprognostic (8.87e-2)"	"unprognostic (1.29e-1)"	"unprognostic (9.73e-2)"	"unprognostic (1.05e-1)"
MCMBP	"C10orf119, FLJ13081, MCM-BP"	ENSG00000197771	"Minichromosome maintenance complex binding protein"	Q9BTE3	10	119829404-119892556	"Predicted intracellular proteins"	"Cell cycle, Cell division, DNA replication, Mitosis"			"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Low tissue specificity"	"Detected in all"			"Low cell type specificity"	"Detected in all"			"Low cancer specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"Low immune cell specificity"	"Detected in many"			"Low lineage specificity"	"Detected in all"			"Low cancer specificity"	"Detected in all"			"Testis - Spermatogonia"	"Low region specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"CAB013792, HPA038481"	Uncertain		Supported	"Nucleoplasm,Cell Junctions,Cytosol"			NA	NA			"Cluster 28: Neutrophils - Unknown function"	"Cluster 19: Non-specific - Basic cellular processes"	"Cluster 55: Non-specific - Transcription"	"Cluster 52: Non-specific - Mitochondria"	"Cluster 67: Spermatogonia - Spermatogenesis"	13	Nucleoplasm	"Cell Junctions, Cytosol"	"CAB013792: , HPA038481: AB_10794620"	"unprognostic (1.26e-1)"	"unprognostic (7.92e-2)"	"unprognostic (4.62e-2)"	"unprognostic (2.31e-2)"	"unprognostic (1.72e-2)"	"unprognostic (4.64e-2)"	"unprognostic (1.31e-3)"	"unprognostic (5.61e-2)"	"unprognostic (2.28e-1)"	"unprognostic (1.06e-1)"	"prognostic unfavorable (2.20e-4)"	"unprognostic (7.32e-2)"	"prognostic unfavorable (6.18e-4)"	"unprognostic (2.23e-2)"	"unprognostic (8.24e-2)"	"unprognostic (2.51e-1)"	"unprognostic (4.87e-2)"
