Gene	"Gene synonym"	Ensembl	"Gene description"	Uniprot	Chromosome	Position	"Protein class"	"Biological process"	"Molecular function"	"Disease involvement"	Evidence	"HPA evidence"	"UniProt evidence"	"NeXtProt evidence"	"RNA tissue specificity"	"RNA tissue distribution"	"RNA tissue specificity score"	"RNA tissue specific nTPM"	"RNA single cell type specificity"	"RNA single cell type distribution"	"RNA single cell type specificity score"	"RNA single cell type specific nTPM"	"RNA cancer specificity"	"RNA cancer distribution"	"RNA cancer specificity score"	"RNA cancer specific FPKM"	"RNA brain regional specificity"	"RNA brain regional distribution"	"RNA brain regional specificity score"	"RNA brain regional specific nTPM"	"RNA blood cell specificity"	"RNA blood cell distribution"	"RNA blood cell specificity score"	"RNA blood cell specific nTPM"	"RNA blood lineage specificity"	"RNA blood lineage distribution"	"RNA blood lineage specificity score"	"RNA blood lineage specific nTPM"	"RNA cell line specificity"	"RNA cell line distribution"	"RNA cell line specificity score"	"RNA cell line specific nTPM"	"RNA tissue cell type enrichment"	"RNA mouse brain regional specificity"	"RNA mouse brain regional distribution"	"RNA mouse brain regional specificity score"	"RNA mouse brain regional specific nTPM"	"RNA pig brain regional specificity"	"RNA pig brain regional distribution"	"RNA pig brain regional specificity score"	"RNA pig brain regional specific nTPM"	Antibody	"Reliability (IH)"	"Reliability (Mouse Brain)"	"Reliability (IF)"	"Subcellular location"	"Secretome location"	"Secretome function"	"CCD Protein"	"CCD Transcript"	"Blood concentration - Conc. blood IM [pg/L]"	"Blood concentration - Conc. blood MS [pg/L]"	"Blood expression cluster"	"Tissue expression cluster"	"Brain expression cluster"	"Cell line expression cluster"	"Single cell expression cluster"	Interactions	"Subcellular main location"	"Subcellular additional location"	"Antibody RRID"	"Pathology prognostics - Breast cancer"	"Pathology prognostics - Cervical cancer"	"Pathology prognostics - Colorectal cancer"	"Pathology prognostics - Endometrial cancer"	"Pathology prognostics - Glioma"	"Pathology prognostics - Head and neck cancer"	"Pathology prognostics - Liver cancer"	"Pathology prognostics - Lung cancer"	"Pathology prognostics - Melanoma"	"Pathology prognostics - Ovarian cancer"	"Pathology prognostics - Pancreatic cancer"	"Pathology prognostics - Prostate cancer"	"Pathology prognostics - Renal cancer"	"Pathology prognostics - Stomach cancer"	"Pathology prognostics - Testis cancer"	"Pathology prognostics - Thyroid cancer"	"Pathology prognostics - Urothelial cancer"
LAPTM5		ENSG00000162511	"Lysosomal protein transmembrane 5"	Q13571	1	30732469-30757774	"Predicted membrane proteins, Transporters"	Transport			"Evidence at protein level"	"Evidence at transcript level"	"Evidence at protein level"	"Evidence at protein level"	"Tissue enhanced"	"Detected in all"		"bone marrow: 1270.9;lymphoid tissue: 656.2"	"Cell type enhanced"	"Detected in many"		"B-cells: 864.7;granulocytes: 595.7;Hofbauer cells: 1287.1;Kupffer cells: 836.7;Langerhans cells: 561.0;Macrophages: 933.8;monocytes: 2160.8"	"Low cancer specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"Low immune cell specificity"	"Detected in all"			"Low lineage specificity"	"Detected in all"			"Cancer enhanced"	"Detected in many"		"Leukemia: 503.4;lymphoma: 523.5"	"Adipose subcutaneous - Macrophages, Adipose visceral - Macrophages, Breast - Macrophages, Colon - Macrophages, Heart muscle - Macrophages, Lung - Macrophages, Pancreas - Macrophages, Prostate - Macrophages, Skeletal muscle - Macrophages, Stomach - Macrophages, Thyroid - Macrophages"	"Low region specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			HPA051293	Approved		Approved	Cytosol			NA	NA			"Cluster 38: Monocytes & Neutrophils - Degranulation"	"Cluster 81: Lymphoid tissue & Bone marrow - Innate immune response"	"Cluster 20: Macrophages & Microglia - Immune response"	"Cluster 49: HMC-1 - Innate immune response"	"Cluster 73: B-cells - B-cell function"	10	Cytosol		"HPA051293: AB_2681424"	"unprognostic (3.12e-2)"	"prognostic favorable (3.40e-4)"	"unprognostic (6.86e-2)"	"unprognostic (4.05e-3)"	"unprognostic (1.63e-1)"	"unprognostic (8.45e-2)"	"unprognostic (1.43e-1)"	"unprognostic (3.76e-1)"	"unprognostic (1.22e-3)"	"unprognostic (2.30e-1)"	"unprognostic (6.75e-2)"	"unprognostic (1.60e-1)"	"prognostic unfavorable (5.89e-5)"	"unprognostic (9.47e-2)"	"unprognostic (8.18e-3)"	"unprognostic (5.98e-2)"	"unprognostic (3.94e-2)"
LCP2	"SLP-76, SLP76"	ENSG00000043462	"Lymphocyte cytosolic protein 2"	Q13094	5	170246233-170297815	"Disease related genes, Human disease related genes, Predicted intracellular proteins"				"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Group enriched"	"Detected in many"	4	"bone marrow: 162.2;lymphoid tissue: 112.1"	"Cell type enhanced"	"Detected in many"		"granulocytes: 127.2;Hofbauer cells: 86.6;Kupffer cells: 124.7;Macrophages: 173.7;monocytes: 295.5;NK-cells: 66.4;T-cells: 103.3"	"Low cancer specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"Low immune cell specificity"	"Detected in all"			"Low lineage specificity"	"Detected in all"			"Cancer enriched"	"Detected in some"	4	"Leukemia: 90.8"	"Liver - Kupffer cells, Thyroid - T-cells"	"Low region specificity"	"Detected in many"			"Low region specificity"	"Detected in all"			"CAB004574, HPA036396, HPA036397"	Enhanced						NA	NA		2900000	"Cluster 45: Eosinophils - Unknown function"	"Cluster 77: Bone marrow - Cell proliferation"	"Cluster 12: Non-specific - Vasculature"	"Cluster 49: HMC-1 - Innate immune response"	"Cluster 29: Monocytes - Innate immune response"	16			"CAB004574: AB_628259, HPA036396: AB_10671840, HPA036397: AB_10670436"	"unprognostic (1.33e-2)"	"unprognostic (3.88e-2)"	"unprognostic (7.52e-3)"	"prognostic favorable (5.08e-4)"	"unprognostic (1.43e-1)"	"unprognostic (1.30e-2)"	"unprognostic (2.03e-1)"	"unprognostic (8.84e-2)"	"unprognostic (1.44e-1)"	"unprognostic (4.87e-2)"	"unprognostic (1.37e-1)"	"unprognostic (3.10e-1)"	"prognostic unfavorable (6.22e-5)"	"unprognostic (1.87e-1)"	"unprognostic (3.56e-2)"	"unprognostic (1.71e-2)"	"unprognostic (1.07e-1)"
LIMS1	"PINCH, PINCH1"	ENSG00000169756	"LIM zinc finger domain containing 1"	P48059	2	108533671-108687246	"Plasma proteins, Predicted intracellular proteins"				"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Low tissue specificity"	"Detected in all"			"Cell type enhanced"	"Detected in all"		"Glandular and luminal cells: 400.7;monocytes: 865.1"	"Low cancer specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"Low immune cell specificity"	"Detected in all"			"Low lineage specificity"	"Detected in all"			"Low cancer specificity"	"Detected in all"												"HPA058455, HPA061230"	Approved		Approved	"Focal adhesion sites,Cytosol"			NA	NA		10000000	"Cluster 42: Non-specific - Vesicular transport"	"Cluster 19: Non-specific - Basic cellular processes"	"Cluster 39: Astrocytes - Mixed function"	"Cluster 49: HMC-1 - Innate immune response"	"Cluster 57: Platelets - Hemostasis"	5	Cytosol	"Focal adhesion sites"	"HPA058455: AB_2683723, HPA061230: AB_2684456"	"unprognostic (1.79e-1)"	"unprognostic (8.82e-3)"	"unprognostic (5.66e-2)"	"unprognostic (1.17e-2)"	"unprognostic (1.52e-1)"	"unprognostic (4.23e-2)"	"unprognostic (1.08e-3)"	"unprognostic (1.09e-1)"	"unprognostic (8.96e-2)"	"unprognostic (1.18e-1)"	"unprognostic (5.95e-3)"	"unprognostic (2.09e-1)"	"prognostic unfavorable (7.88e-4)"	"unprognostic (7.51e-2)"	"unprognostic (8.60e-3)"	"unprognostic (1.43e-2)"	"unprognostic (2.11e-1)"
LIN54	"CXCDC1, DKFZp686L1814, JC8.6, MIP120, TCX1"	ENSG00000189308	"Lin-54 DREAM MuvB core complex component"	Q6MZP7	4	82909973-83012926	"Predicted intracellular proteins"	"Cell cycle, Transcription, Transcription regulation"	"Activator, DNA-binding, Repressor"		"Evidence at protein level"	"Evidence at transcript level"	"Evidence at protein level"	"Evidence at protein level"	"Low tissue specificity"	"Detected in many"			"Cell type enhanced"	"Detected in many"		"Early spermatids: 44.3;Oligodendrocytes: 56.1"	"Low cancer specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"Low immune cell specificity"	"Detected in all"			"Low lineage specificity"	"Detected in all"			"Low cancer specificity"	"Detected in all"			"Testis - Early spermatids, Thyroid - Thyroid glandular cells"	"Low region specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			HPA056606	Approved						NA	NA			"Cluster 35: Neutrophils - Protein binding"	"Cluster 40: Non-specific - Transcription"	"Cluster 28: Oligodendrocytes - Mixed function"	"Cluster 49: HMC-1 - Innate immune response"	"Cluster 51: Oligodendrocytes - Unknown function"	6			"HPA056606: AB_2683187"	"unprognostic (2.01e-2)"	"unprognostic (1.47e-2)"	"unprognostic (2.52e-2)"	"unprognostic (7.11e-2)"	"unprognostic (9.26e-2)"	"unprognostic (2.56e-2)"	"unprognostic (3.56e-3)"	"unprognostic (6.04e-3)"	"unprognostic (8.67e-2)"	"unprognostic (1.06e-1)"	"unprognostic (3.03e-1)"	"unprognostic (2.60e-2)"	"prognostic favorable (1.06e-4)"	"unprognostic (3.02e-2)"	"unprognostic (1.51e-1)"	"unprognostic (9.17e-2)"	"unprognostic (1.81e-2)"
LPAR2	"EDG-4, EDG4, LPA2"	ENSG00000064547	"Lysophosphatidic acid receptor 2"	Q9HBW0	19	19623655-19628930	"G-protein coupled receptors, Predicted intracellular proteins, Predicted membrane proteins, Transporters"		"G-protein coupled receptor, Receptor, Transducer"		"Evidence at protein level"	"Evidence at transcript level"	"Evidence at protein level"	"Evidence at protein level"	"Tissue enhanced"	"Detected in all"		"lymphoid tissue: 74.2"	"Cell type enhanced"	"Detected in many"		"Gastric mucus-secreting cells: 35.4"	"Low cancer specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"Low immune cell specificity"	"Detected in many"			"Low lineage specificity"	"Detected in all"			"Low cancer specificity"	"Detected in all"			"Testis - Sertoli cells"	"Low region specificity"	"Detected in single"			"Low region specificity"	"Detected in many"			HPA019616	Approved						NA	NA			"Cluster 39: T-cells - T-cell receptor"	"Cluster 81: Lymphoid tissue & Bone marrow - Innate immune response"	"Cluster 20: Macrophages & Microglia - Immune response"	"Cluster 49: HMC-1 - Innate immune response"	"Cluster 78: NK-cells & T-cells - Immune system & Transcription"	2			"HPA019616: AB_1847988"	"unprognostic (1.60e-2)"	"unprognostic (1.83e-3)"	"unprognostic (6.39e-2)"	"unprognostic (1.19e-2)"	"unprognostic (1.05e-1)"	"unprognostic (2.29e-3)"	"unprognostic (1.12e-2)"	"unprognostic (1.82e-1)"	"unprognostic (2.32e-1)"	"unprognostic (1.05e-3)"	"unprognostic (8.07e-2)"	"unprognostic (6.03e-2)"	"prognostic unfavorable (1.61e-7)"	"prognostic favorable (1.43e-4)"	"unprognostic (2.40e-1)"	"unprognostic (5.87e-2)"	"unprognostic (2.29e-2)"
LPCAT2	"AGPAT11, AYTL1, FLJ20481, LPLAT9, LysoPAFAT"	ENSG00000087253	"Lysophosphatidylcholine acyltransferase 2"	Q7L5N7	16	55509072-55586666	"Enzymes, Metabolic proteins, Predicted intracellular proteins, Predicted membrane proteins"	"Lipid biosynthesis, Lipid metabolism, Phospholipid biosynthesis, Phospholipid metabolism"	"Acyltransferase, Transferase"		"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Tissue enhanced"	"Detected in many"		"bone marrow: 87.4;thyroid gland: 83.8"	"Cell type enhanced"	"Detected in many"		"granulocytes: 146.7;Microglial cells: 214.7;monocytes: 126.2"	"Cancer enhanced"	"Detected in all"		"thyroid cancer: 23.1"	"Low region specificity"	"Detected in all"			"Immune cell enhanced"	"Detected in many"		"basophil: 151.7;eosinophil: 199.7"	"Lineage enriched"	"Detected in many"	5	"granulocytes: 199.7"	"Low cancer specificity"	"Detected in many"			"Adipose subcutaneous - Endothelial cells, Adipose visceral - Endothelial cells, Skeletal muscle - Endothelial cells, Thyroid - Thyroid glandular cells"	"Low region specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"HPA007891, HPA008433"	Enhanced	Supported	Supported	"Endoplasmic reticulum,Lipid droplets"			NA	NA			"Cluster 45: Eosinophils - Unknown function"	"Cluster 40: Non-specific - Transcription"	"Cluster 20: Macrophages & Microglia - Immune response"	"Cluster 49: HMC-1 - Innate immune response"	"Cluster 30: Granulocytes - Unknown function"	7	"Endoplasmic reticulum"	"Lipid droplets"	"HPA007891: AB_1845223, HPA008433: "	"unprognostic (1.43e-1)"	"unprognostic (2.44e-2)"	"prognostic favorable (3.43e-4)"	"prognostic favorable (8.03e-6)"	"unprognostic (2.91e-1)"	"unprognostic (9.65e-3)"	"unprognostic (8.12e-3)"	"unprognostic (3.26e-3)"	"unprognostic (1.67e-1)"	"unprognostic (7.97e-2)"	"unprognostic (3.18e-3)"	"unprognostic (9.16e-2)"	"unprognostic (1.93e-1)"	"unprognostic (2.33e-1)"	"unprognostic (4.15e-2)"	"unprognostic (1.96e-1)"	"unprognostic (3.53e-2)"
LTC4S	MGC33147	ENSG00000213316	"Leukotriene C4 synthase"	Q16873	5	179793980-179796647	"Disease related genes, Enzymes, Human disease related genes, Metabolic proteins, Potential drug targets, Predicted membrane proteins"	"Leukotriene biosynthesis, Lipid biosynthesis, Lipid metabolism"	"Lyase, Transferase"		"Evidence at protein level"	"Evidence at transcript level"	"Evidence at protein level"	"Evidence at protein level"	"Low tissue specificity"	"Detected in many"			"Cell type enriched"	"Detected in many"	4	"granulocytes: 626.4"	"Not detected"	"Not detected"			"Low region specificity"	"Detected in all"			"Group enriched"	"Detected in many"	5	"basophil: 20.4;eosinophil: 63.3"	"Lineage enriched"	"Detected in many"	7	"granulocytes: 63.3"	"Cancer enriched"	"Detected in single"	11	"Leukemia: 5.6"						"Low region specificity"	"Detected in all"			HPA044688			Approved	"Nucleoplasm,Endoplasmic reticulum,Cytosol"			NA	NA			"Cluster 36: Eosinophils - Protein ubiquitination"	"Cluster 7: Adipose tissue - Mixed function"	"Cluster 20: Macrophages & Microglia - Immune response"	"Cluster 49: HMC-1 - Innate immune response"	"Cluster 30: Granulocytes - Unknown function"	8	Nucleoplasm	"Endoplasmic reticulum, Cytosol"	"HPA044688: "	"unprognostic (8.94e-2)"	"unprognostic (2.40e-2)"			"unprognostic (9.35e-3)"		"unprognostic (3.57e-2)"	"unprognostic (1.24e-2)"		"unprognostic (9.40e-2)"	"unprognostic (4.53e-5)"	"unprognostic (2.27e-2)"	"unprognostic (1.06e-1)"	"unprognostic (9.99e-2)"	"unprognostic (2.65e-1)"	"unprognostic (1.98e-2)"	"unprognostic (4.62e-1)"
MAS1		ENSG00000130368	"MAS1 proto-oncogene, G protein-coupled receptor"	P04201	6	159890988-159917447	"Disease related genes, G-protein coupled receptors, Potential drug targets, Predicted membrane proteins"		"G-protein coupled receptor, Receptor, Transducer"	Proto-oncogene	"Evidence at protein level"	"Evidence at transcript level"	"Evidence at protein level"	"Evidence at protein level"	"Tissue enhanced"	"Detected in single"		"brain: 2.1"	"Cell type enhanced"	"Detected in some"		"B-cells: 1.9;Cone photoreceptor cells: 1.7;Langerhans cells: 2.1;Melanocytes: 1.7"	"Not detected"	"Not detected"			"Region enhanced"	"Detected in many"		"hippocampal formation: 23.8"	"Not detected in immune cells"	"Not detected"			"Not detected"	"Not detected"			"Not detected"	"Not detected"			"Adipose subcutaneous - Smooth muscle cells"	"Group enriched"	"Detected in many"	22	"amygdala: 38.5;basal ganglia: 26.6;cerebral cortex: 32.4;hippocampal formation: 64.6;white matter: 18.1"	"Group enriched"	"Detected in some"	7	"amygdala: 7.9;cerebral cortex: 12.8;hippocampal formation: 25.7"	HPA079325	Uncertain						NA	NA				"Cluster 33: Brain - Neuronal signaling"	"Cluster 29: Forebrain - Mixed function"	"Cluster 49: HMC-1 - Innate immune response"	"Cluster 53: Fibroblasts - ECM organization"				"HPA079325: "	"unprognostic (3.31e-1)"	"unprognostic (2.25e-3)"		"unprognostic (2.91e-1)"	"unprognostic (2.22e-3)"	"unprognostic (8.15e-3)"		"unprognostic (7.05e-2)"		"unprognostic (1.88e-1)"	"unprognostic (5.53e-2)"	"unprognostic (6.52e-2)"	"unprognostic (1.48e-5)"	"unprognostic (1.69e-1)"	"unprognostic (7.67e-2)"	"unprognostic (6.28e-1)"	
MAX	"bHLHd4, bHLHd5, bHLHd6, bHLHd7, bHLHd8"	ENSG00000125952	"MYC associated factor X"	P61244	14	65006174-65102695	"Cancer-related genes, Disease related genes, Human disease related genes, Predicted intracellular proteins, Transcription factors"	"Transcription, Transcription regulation"	"Activator, DNA-binding, Repressor"	"Cancer-related genes, Disease variant"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Low tissue specificity"	"Detected in all"			"Low cell type specificity"	"Detected in all"			"Low cancer specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"Low immune cell specificity"	"Detected in all"			"Low lineage specificity"	"Detected in all"			"Low cancer specificity"	"Detected in all"				"Low region specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"CAB000328, HPA003474"	Supported		Supported	"Nucleoplasm,Golgi apparatus"			NA	NA			"Cluster 42: Non-specific - Vesicular transport"	"Cluster 40: Non-specific - Transcription"	"Cluster 25: Non-specific - Transcription"	"Cluster 49: HMC-1 - Innate immune response"	"Cluster 57: Platelets - Hemostasis"	22	Nucleoplasm	"Golgi apparatus"	"CAB000328: AB_2281783, HPA003474: AB_1079317"	"unprognostic (4.50e-3)"	"unprognostic (1.51e-3)"	"unprognostic (4.08e-2)"	"unprognostic (2.87e-1)"	"unprognostic (8.37e-2)"	"unprognostic (2.42e-2)"	"unprognostic (1.13e-3)"	"unprognostic (1.30e-3)"	"unprognostic (1.53e-2)"	"unprognostic (7.36e-3)"	"unprognostic (7.19e-2)"	"unprognostic (1.66e-2)"	"prognostic unfavorable (5.57e-4)"	"unprognostic (2.99e-1)"	"unprognostic (4.68e-2)"	"prognostic favorable (2.12e-4)"	"unprognostic (6.03e-2)"
MMP25	"MMP20, MMPL1, MT6-MMP"	ENSG00000008516	"Matrix metallopeptidase 25"	Q9NPA2	16	3046062-3060726	"Enzymes, Predicted secreted proteins"		"Hydrolase, Metalloprotease, Protease"		"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Group enriched"	"Detected in many"	4	"bone marrow: 32.8;lymphoid tissue: 79.9"	"Cell type enhanced"	"Detected in some"		"Kupffer cells: 3.8;Langerhans cells: 3.5;Macrophages: 4.1;Schwann cells: 4.3;Serous glandular cells: 4.3;T-cells: 4.2"	"Cancer enriched"	"Detected in many"	5	"testis cancer: 7.1"	"Low region specificity"	"Detected in many"			"Group enriched"	"Detected in some"	5	"basophil: 18.3;neutrophil: 20.3"	"Lineage enriched"	"Detected in single"	39	"granulocytes: 20.3"	"Cancer enhanced"	"Detected in some"		"Leukemia: 2.6"	"Adipose visceral - Neutrophils, Heart muscle - Neutrophils, Liver - Neutrophils, Lung - Neutrophil_2, Skeletal muscle - Neutrophils, Stomach - Neutrophils, Thyroid - Neutrophils"	"Not detected"	"Not detected"			"Low region specificity"	"Detected in many"			"CAB025177, HPA055640"	Uncertain		Supported	"Plasma membrane"	"Secreted to blood"	Enzyme	NA	NA		120000	"Cluster 35: Neutrophils - Protein binding"	"Cluster 81: Lymphoid tissue & Bone marrow - Innate immune response"	"Cluster 47: Endothelial cells - Vasculature"	"Cluster 49: HMC-1 - Innate immune response"	"Cluster 74: Neutrophils - Degranulation"		"Plasma membrane"		"CAB025177: , HPA055640: "	"unprognostic (4.51e-3)"	"unprognostic (9.28e-3)"	"unprognostic (7.57e-2)"	"unprognostic (2.95e-3)"	"unprognostic (2.26e-1)"	"prognostic favorable (1.09e-5)"	"unprognostic (1.36e-1)"	"unprognostic (7.39e-3)"	"unprognostic (7.63e-3)"	"unprognostic (2.29e-2)"	"unprognostic (1.51e-1)"	"unprognostic (2.53e-2)"	"unprognostic (2.37e-3)"	"unprognostic (1.17e-2)"	"unprognostic (8.30e-2)"	"unprognostic (4.01e-1)"	"unprognostic (2.02e-1)"
MPV17L	"FLJ39599, MLPH1, MLPH2, MPV17L1"	ENSG00000156968	"MPV17 mitochondrial inner membrane protein like"	Q2QL34	16	15395754-15413271	"Predicted intracellular proteins, Predicted membrane proteins"				"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Tissue enhanced"	"Detected in many"		"pancreas: 13.7"	"Cell type enhanced"	"Detected in many"		"Langerhans cells: 35.9;Melanocytes: 27.5"	"Low cancer specificity"	"Detected in many"			"Low region specificity"	"Detected in all"			"Low immune cell specificity"	"Detected in some"			"Low lineage specificity"	"Detected in many"			"Low cancer specificity"	"Detected in many"			"Skin - Eccrine sweat gland cells, Thyroid - Thyroid glandular cells"	"Low region specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			HPA041180	Approved		Supported	Vesicles			NA	NA			"Cluster 20: Non-specific - DNA binding"	"Cluster 68: Non-specific - Protein processing"	"Cluster 4: Non-specific - mRNA splicing & Cell cycle"	"Cluster 49: HMC-1 - Innate immune response"	"Cluster 53: Fibroblasts - ECM organization"		Vesicles		"HPA041180: AB_10794266"	"unprognostic (9.65e-2)"	"unprognostic (8.74e-2)"	"unprognostic (4.16e-1)"	"unprognostic (1.35e-3)"	"unprognostic (6.68e-2)"	"unprognostic (2.84e-1)"	"unprognostic (2.73e-1)"	"unprognostic (4.38e-3)"	"unprognostic (8.41e-2)"	"unprognostic (8.99e-3)"	"unprognostic (8.70e-2)"	"unprognostic (6.36e-3)"	"prognostic favorable (1.48e-11)"	"unprognostic (2.84e-1)"	"unprognostic (7.60e-2)"	"unprognostic (6.61e-3)"	"unprognostic (3.87e-2)"
NAGA	D22S674	ENSG00000198951	Alpha-N-acetylgalactosaminidase	P17050	22	42058334-42070842	"Cancer-related genes, Disease related genes, Enzymes, Human disease related genes, Metabolic proteins, Plasma proteins, Potential drug targets, Predicted intracellular proteins"	"Lipid metabolism"	"Glycosidase, Hydrolase"	"Cancer-related genes, Disease variant, Epilepsy"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Low tissue specificity"	"Detected in all"			"Cell type enhanced"	"Detected in many"		"Extravillous trophoblasts: 69.5;Hofbauer cells: 93.9;monocytes: 67.9"	"Low cancer specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"Group enriched"	"Detected in all"	6	"classical monocyte: 202.7;intermediate monocyte: 249.1;myeloid DC: 195.3;non-classical monocyte: 259.0;plasmacytoid DC: 120.0"	"Group enriched"	"Detected in all"	6	"dendritic cells: 195.3;monocytes: 259.0"	"Low cancer specificity"	"Detected in all"			"Adipose visceral - Macrophages"	"Low region specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			HPA000649	Enhanced				"Intracellular and membrane"	Enzyme	NA	NA		2200000	"Cluster 10: Non-specific - Membrane trafficking"	"Cluster 58: Placenta - Pregnancy"	"Cluster 20: Macrophages & Microglia - Immune response"	"Cluster 49: HMC-1 - Innate immune response"	"Cluster 58: Macrophages - Innate immune response"				"HPA000649: AB_1079448"	"unprognostic (3.74e-2)"	"unprognostic (1.19e-2)"	"unprognostic (1.24e-1)"	"unprognostic (1.45e-3)"	"unprognostic (1.55e-1)"	"unprognostic (1.28e-1)"	"unprognostic (3.02e-2)"	"unprognostic (4.27e-1)"	"unprognostic (1.32e-2)"	"unprognostic (1.50e-1)"	"unprognostic (2.53e-2)"	"unprognostic (1.93e-1)"	"unprognostic (3.64e-2)"	"unprognostic (3.68e-2)"	"unprognostic (1.92e-3)"	"unprognostic (8.95e-2)"	"unprognostic (2.53e-1)"
NCF4	"p40phox, SH3PXD4"	ENSG00000100365	"Neutrophil cytosolic factor 4"	Q15080	22	36860988-36878017	"Disease related genes, Human disease related genes, Plasma proteins, Predicted intracellular proteins"			"Chronic granulomatous disease, Disease variant"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Tissue enhanced"	"Detected in many"		"bone marrow: 178.2;lymphoid tissue: 158.5"	"Cell type enhanced"	"Detected in many"		"B-cells: 71.8;granulocytes: 75.1;Hofbauer cells: 202.1;Kupffer cells: 69.2;Langerhans cells: 55.5;Macrophages: 101.4;Plasma cells: 71.9"	"Low cancer specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"Group enriched"	"Detected in all"	5	"basophil: 658.7;eosinophil: 751.6;neutrophil: 1240.1"	"Lineage enriched"	"Detected in all"	7	"granulocytes: 1240.1"	"Group enriched"	"Detected in some"	7	"Leukemia: 121.1;lymphoma: 53.0"	"Breast - Macrophages, Lung - Neutrophil_2, Skeletal muscle - Macrophages, Stomach - Macrophages, Testis - Macrophages"	"Low region specificity"	"Detected in many"			"Low region specificity"	"Detected in all"			"CAB010146, HPA036156, HPA057975"	Enhanced		Enhanced	Cytosol			NA	NA		7800	"Cluster 21: Neutrophils - Unknown function"	"Cluster 81: Lymphoid tissue & Bone marrow - Innate immune response"	"Cluster 12: Non-specific - Vasculature"	"Cluster 49: HMC-1 - Innate immune response"	"Cluster 74: Neutrophils - Degranulation"	2	Cytosol		"CAB010146: AB_627989, HPA036156: AB_2674974, HPA057975: AB_2683568"	"unprognostic (3.27e-2)"	"unprognostic (1.55e-2)"	"unprognostic (2.68e-2)"	"unprognostic (1.36e-3)"	"unprognostic (1.35e-1)"	"unprognostic (2.78e-3)"	"unprognostic (4.20e-2)"	"unprognostic (3.69e-2)"	"unprognostic (4.03e-2)"	"unprognostic (2.70e-1)"	"unprognostic (3.27e-2)"	"unprognostic (2.54e-1)"	"prognostic unfavorable (7.06e-8)"	"unprognostic (3.60e-1)"	"unprognostic (2.23e-2)"	"unprognostic (1.19e-1)"	"unprognostic (2.42e-1)"
NDST2	"HSST2, NST2"	ENSG00000166507	"N-deacetylase and N-sulfotransferase 2"	P52849	10	73801911-73811798	"Enzymes, Metabolic proteins, Predicted intracellular proteins, Predicted membrane proteins"		"Hydrolase, Multifunctional enzyme, Transferase"		"Evidence at protein level"	"Evidence at transcript level"	"Evidence at protein level"	"Evidence at protein level"	"Low tissue specificity"	"Detected in all"			"Cell type enhanced"	"Detected in many"		"Astrocytes: 13.0;granulocytes: 22.6;monocytes: 18.6"	"Low cancer specificity"	"Detected in many"			"Low region specificity"	"Detected in all"			"Low immune cell specificity"	"Detected in many"			"Low lineage specificity"	"Detected in all"			"Low cancer specificity"	"Detected in all"			"Testis - Spermatocytes"	"Low region specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			HPA051515	Approved		Approved	Cytosol			NA	NA		130000	"Cluster 33: Non-specific - ATP binding"	"Cluster 40: Non-specific - Transcription"	"Cluster 15: Non-specific - Transcription"	"Cluster 49: HMC-1 - Innate immune response"	"Cluster 29: Monocytes - Innate immune response"		Cytosol		"HPA051515: AB_2681517"	"unprognostic (8.84e-2)"	"unprognostic (7.57e-2)"	"unprognostic (2.53e-2)"	"unprognostic (9.43e-3)"	"unprognostic (5.69e-1)"	"unprognostic (1.07e-2)"	"unprognostic (5.83e-3)"	"unprognostic (2.16e-2)"	"unprognostic (8.19e-2)"	"unprognostic (1.61e-2)"	"unprognostic (2.23e-5)"	"unprognostic (1.49e-2)"	"unprognostic (4.08e-7)"	"unprognostic (3.71e-2)"	"unprognostic (3.69e-2)"	"unprognostic (5.93e-2)"	"unprognostic (9.06e-2)"
