Gene	"Gene synonym"	Ensembl	"Gene description"	Uniprot	Chromosome	Position	"Protein class"	"Biological process"	"Molecular function"	"Disease involvement"	Evidence	"HPA evidence"	"UniProt evidence"	"NeXtProt evidence"	"RNA tissue specificity"	"RNA tissue distribution"	"RNA tissue specificity score"	"RNA tissue specific nTPM"	"RNA single cell type specificity"	"RNA single cell type distribution"	"RNA single cell type specificity score"	"RNA single cell type specific nTPM"	"RNA cancer specificity"	"RNA cancer distribution"	"RNA cancer specificity score"	"RNA cancer specific FPKM"	"RNA brain regional specificity"	"RNA brain regional distribution"	"RNA brain regional specificity score"	"RNA brain regional specific nTPM"	"RNA blood cell specificity"	"RNA blood cell distribution"	"RNA blood cell specificity score"	"RNA blood cell specific nTPM"	"RNA blood lineage specificity"	"RNA blood lineage distribution"	"RNA blood lineage specificity score"	"RNA blood lineage specific nTPM"	"RNA cell line specificity"	"RNA cell line distribution"	"RNA cell line specificity score"	"RNA cell line specific nTPM"	"RNA tissue cell type enrichment"	"RNA mouse brain regional specificity"	"RNA mouse brain regional distribution"	"RNA mouse brain regional specificity score"	"RNA mouse brain regional specific nTPM"	"RNA pig brain regional specificity"	"RNA pig brain regional distribution"	"RNA pig brain regional specificity score"	"RNA pig brain regional specific nTPM"	Antibody	"Reliability (IH)"	"Reliability (Mouse Brain)"	"Reliability (IF)"	"Subcellular location"	"Secretome location"	"Secretome function"	"CCD Protein"	"CCD Transcript"	"Blood concentration - Conc. blood IM [pg/L]"	"Blood concentration - Conc. blood MS [pg/L]"	"Blood expression cluster"	"Tissue expression cluster"	"Brain expression cluster"	"Cell line expression cluster"	"Single cell expression cluster"	Interactions	"Subcellular main location"	"Subcellular additional location"	"Antibody RRID"	"Pathology prognostics - Breast cancer"	"Pathology prognostics - Cervical cancer"	"Pathology prognostics - Colorectal cancer"	"Pathology prognostics - Endometrial cancer"	"Pathology prognostics - Glioma"	"Pathology prognostics - Head and neck cancer"	"Pathology prognostics - Liver cancer"	"Pathology prognostics - Lung cancer"	"Pathology prognostics - Melanoma"	"Pathology prognostics - Ovarian cancer"	"Pathology prognostics - Pancreatic cancer"	"Pathology prognostics - Prostate cancer"	"Pathology prognostics - Renal cancer"	"Pathology prognostics - Stomach cancer"	"Pathology prognostics - Testis cancer"	"Pathology prognostics - Thyroid cancer"	"Pathology prognostics - Urothelial cancer"
LCAT		ENSG00000213398	"Lecithin-cholesterol acyltransferase"	P04180	16	67939750-67944131	"Disease related genes, Enzymes, Human disease related genes, Metabolic proteins, Plasma proteins, Potential drug targets, Predicted intracellular proteins, Predicted secreted proteins"	"Cholesterol metabolism, Lipid metabolism, Steroid metabolism, Sterol metabolism"	"Acyltransferase, Hydrolase, Transferase"	"Corneal dystrophy, Disease variant"	"Evidence at protein level"	"Evidence at transcript level"	"Evidence at protein level"	"Evidence at protein level"	"Tissue enhanced"	"Detected in all"		"liver: 276.1"	"Cell type enriched"	"Detected in many"	7	"Hepatocytes: 204.9"	"Low cancer specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"Immune cell enhanced"	"Detected in some"		"eosinophil: 1.9"	"Low lineage specificity"	"Detected in single"			"Low cancer specificity"	"Detected in all"			"Colon - Enteric glia cells, Heart muscle - Fibroblasts, Liver - Hepatocytes"	"Low region specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			HPA044767			Approved	Nucleoplasm	"Secreted to blood"	Enzyme	NA	NA	6470000000	6400000000	"Cluster 22: Eosinophils - Transcription"	"Cluster 83: Liver - Metabolism"	"Cluster 25: Non-specific - Transcription"	"Cluster 34: Testis cancer - Unknown function"	"Cluster 43: Hepatocytes - Metabolism"	2	Nucleoplasm		"HPA044767: AB_2756312"	"unprognostic (3.34e-2)"	"unprognostic (3.56e-2)"	"prognostic unfavorable (8.50e-4)"	"unprognostic (5.43e-3)"	"unprognostic (1.25e-2)"	"unprognostic (2.16e-1)"	"prognostic favorable (4.21e-8)"	"unprognostic (6.42e-2)"	"unprognostic (4.26e-1)"	"unprognostic (4.12e-1)"	"unprognostic (1.50e-2)"	"unprognostic (7.21e-2)"	"prognostic unfavorable (1.71e-4)"	"unprognostic (9.93e-2)"	"unprognostic (1.83e-1)"	"unprognostic (2.85e-1)"	"unprognostic (1.90e-3)"
LCN9		ENSG00000148386	"Lipocalin 9"		9	135663309-135666961	"Predicted secreted proteins"				"Evidence at protein level"	"Evidence at protein level"			"Not detected"	"Not detected"			"Not detected"	"Not detected"			"Not detected"	"Not detected"			"Not detected"	"Not detected"			"Not detected in immune cells"	"Not detected"			"Not detected"	"Not detected"			"Not detected"	"Not detected"				"Not detected"	"Not detected"			"Low region specificity"	"Detected in all"			HPA060941	Enhanced				"Secreted in male reproductive system"		NA	NA						"Cluster 34: Testis cancer - Unknown function"					"HPA060941: AB_2732654"					"unprognostic (7.64e-4)"												
LGALS16		ENSG00000249861	"Galectin 16"	A8MUM7	19	39655913-39660647	"Predicted intracellular proteins"	Apoptosis			"Evidence at protein level"	"Evidence at transcript level"	"Evidence at protein level"	"Evidence at protein level"	"Tissue enriched"	"Detected in single"	14	"placenta: 5.6"	"Cell type enriched"	"Detected in some"	196	"Syncytiotrophoblasts: 1944.0"	"Cancer enriched"	"Detected in single"	11	"testis cancer: 0.5"	"Low region specificity"	"Detected in single"			"Not detected in immune cells"	"Not detected"			"Not detected"	"Not detected"			"Cancer enriched"	"Detected in single"	24	"testis cancer: 10.9"																	NA	NA				"Cluster 58: Placenta - Pregnancy"	"Cluster 41: Monoamines - Neurotransmitter signalling"	"Cluster 34: Testis cancer - Unknown function"	"Cluster 27: Syncytiotrophoblasts - Pregnancy"																					
LIN28A	"CSDD1, FLJ12457, LIN-28, LIN28, ZCCHC1"	ENSG00000131914	"Lin-28 homolog A"	Q9H9Z2	1	26410817-26429728	"Predicted intracellular proteins"	"RNA-mediated gene silencing"	RNA-binding		"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Tissue enriched"	"Detected in single"	13	"testis: 5.0"	"Group enriched"	"Detected in some"	18	"Early spermatids: 40.2;Late spermatids: 71.0"	"Cancer enriched"	"Detected in single"	261	"testis cancer: 101.9"	"Low region specificity"	"Detected in all"			"Not detected in immune cells"	"Not detected"			"Not detected"	"Not detected"			"Cancer enriched"	"Detected in many"	10	"testis cancer: 277.3"	"Testis - Early spermatids, Testis - Late spermatids"	"Not detected"	"Not detected"			"Low region specificity"	"Detected in many"			"CAB020785, HPA063074, HPA068814"	Enhanced		Supported	"Nucleoli,Cytosol,Rods & Rings"			NA	NA				"Cluster 44: Testis - Spermatogenesis"	"Cluster 48: Non-specific - Mixed function"	"Cluster 34: Testis cancer - Unknown function"	"Cluster 63: Late spermatids - Spermatogenesis"	3	Cytosol	"Nucleoli, Rods & Rings"	"CAB020785: , HPA063074: , HPA068814: "	"unprognostic (9.64e-3)"	"unprognostic (1.69e-1)"		"unprognostic (1.35e-1)"	"unprognostic (1.40e-1)"	"unprognostic (1.55e-1)"		"unprognostic (1.17e-2)"	"unprognostic (1.85e-1)"	"unprognostic (2.21e-1)"			"unprognostic (2.49e-2)"	"unprognostic (1.83e-1)"	"unprognostic (1.13e-1)"		"unprognostic (6.82e-2)"
LIN28B	"CSDD2, FLJ16517"	ENSG00000187772	"Lin-28 homolog B"	Q6ZN17	6	104936616-105083332	"Predicted intracellular proteins"	"RNA-mediated gene silencing"	RNA-binding		"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Tissue enriched"	"Detected in some"	15	"placenta: 63.2"	"Group enriched"	"Detected in some"	5	"Cytotrophoblasts: 80.0;Early spermatids: 30.9;Excitatory neurons: 38.9;Extravillous trophoblasts: 90.8;Late spermatids: 27.3;Syncytiotrophoblasts: 56.1"	"Cancer enriched"	"Detected in single"	25	"testis cancer: 12.6"	"Low region specificity"	"Detected in all"			"Not detected in immune cells"	"Not detected"			"Not detected"	"Not detected"			"Cancer enhanced"	"Detected in many"		"liver cancer: 22.1;testis cancer: 41.0"	"Testis - Early spermatids"	"Low region specificity"	"Detected in single"			"Low region specificity"	"Detected in many"			"HPA036630, HPA061745"	Enhanced		Supported	Nucleoplasm,Nucleoli,Cytosol			NA	NA				"Cluster 58: Placenta - Pregnancy"	"Cluster 56: Hypothalamus - Neuropeptide signaling"	"Cluster 34: Testis cancer - Unknown function"	"Cluster 24: Cytotrophoblasts - Mitochondria"	1	"Nucleoplasm, Nucleoli"	Cytosol	"HPA036630: AB_10669911, HPA061745: AB_2684601"				"unprognostic (2.00e-4)"	"unprognostic (6.75e-2)"					"unprognostic (2.02e-1)"				"unprognostic (2.57e-2)"	"unprognostic (1.59e-2)"		"unprognostic (4.10e-2)"
LYZL6	"LYC1, PRO1485, TKAL754"	ENSG00000275722	"Lysozyme like 6"	O75951	17	35934518-35943713	"Enzymes, Predicted intracellular proteins, Predicted secreted proteins"	Fertilization	"Antimicrobial, Bacteriolytic enzyme, Glycosidase, Hydrolase"		"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Tissue enriched"	"Detected in some"	41	"testis: 46.6"	"Cell type enriched"	"Detected in some"	6	"Early spermatids: 504.2"	"Not detected"	"Not detected"			"Low region specificity"	"Detected in many"			"Not detected in immune cells"	"Not detected"			"Not detected"	"Not detected"			"Not detected"	"Not detected"			"Testis - Early spermatids, Testis - Late spermatids"	"Not detected"	"Not detected"			"Not detected"	"Not detected"			"HPA025734, HPA053073"	Enhanced				"Secreted in male reproductive system"	Enzyme	NA	NA				"Cluster 44: Testis - Spermatogenesis"	"Cluster 15: Non-specific - Transcription"	"Cluster 34: Testis cancer - Unknown function"	"Cluster 18: Early spermatids - Unknown function"				"HPA025734: AB_1853444, HPA053073: AB_2682034"																	
MAMDC4	"AEGP, DKFZp434M1411, EDTB"	ENSG00000177943	"MAM domain containing 4"	Q6UXC1	9	136850943-136860799	"Predicted membrane proteins"	"Protein transport, Transport"			"Evidence at protein level"	"Evidence at protein level"	"Evidence at transcript level"	"Evidence at protein level"	"Tissue enhanced"	"Detected in many"		"brain: 28.5;liver: 29.9"	"Cell type enhanced"	"Detected in many"		"Distal enterocytes: 28.7;Hepatocytes: 20.4;Intestinal goblet cells: 23.3;Proximal enterocytes: 23.5"	"Low cancer specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"Not detected in immune cells"	"Not detected"			"Not detected"	"Not detected"			"Low cancer specificity"	"Detected in many"				"Region enhanced"	"Detected in single"		"cerebellum: 1.2"	"Low region specificity"	"Detected in all"			"CAB026377, HPA059977"			Approved	Nucleoplasm,Cytosol			NA	Yes				"Cluster 69: Liver - Oxidoreductase activity"	"Cluster 25: Non-specific - Transcription"	"Cluster 34: Testis cancer - Unknown function"	"Cluster 16: Intestinal goblet cells - Mucin production"		Nucleoplasm	Cytosol	"CAB026377: , HPA059977: AB_2684186"	"unprognostic (2.79e-1)"	"unprognostic (7.90e-2)"	"unprognostic (4.09e-3)"	"unprognostic (6.86e-2)"	"unprognostic (8.33e-2)"	"unprognostic (2.66e-4)"	"unprognostic (3.20e-2)"	"unprognostic (2.39e-1)"	"unprognostic (1.31e-1)"	"unprognostic (7.37e-2)"	"prognostic favorable (1.88e-6)"	"unprognostic (8.22e-3)"	"unprognostic (1.58e-2)"	"unprognostic (1.22e-3)"	"unprognostic (9.22e-2)"	"unprognostic (2.18e-1)"	"unprognostic (1.08e-2)"
MMP19	"MMP18, RASI-1"	ENSG00000123342	"Matrix metallopeptidase 19"	Q99542	12	55835433-55842966	"Disease related genes, Enzymes, Human disease related genes, Potential drug targets, Predicted secreted proteins"	"Angiogenesis, Collagen degradation, Differentiation"	"Developmental protein, Hydrolase, Metalloprotease, Protease"		"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Tissue enhanced"	"Detected in many"		"adipose tissue: 56.6"	"Cell type enhanced"	"Detected in many"		"Extravillous trophoblasts: 58.2;Fibroblasts: 53.4;Kupffer cells: 36.9;Langerhans cells: 98.2;Macrophages: 96.4;Mesothelial cells: 32.4"	"Low cancer specificity"	"Detected in all"			"Region enhanced"	"Detected in single"		"thalamus: 2.7"	"Not detected in immune cells"	"Not detected"			"Not detected"	"Not detected"			"Cancer enhanced"	"Detected in some"		"Brain cancer: 3.9"	"Breast - Adipocytes (Breast), Colon - Neutrophils"	"Region enriched"	"Detected in many"	5	"olfactory bulb: 7.2"	"Low region specificity"	"Detected in all"			HPA070804			Approved	"Endoplasmic reticulum,Vesicles"	"Secreted to extracellular matrix"	"Developmental protein"	NA	NA		2100000		"Cluster 7: Adipose tissue - Mixed function"	"Cluster 12: Non-specific - Vasculature"	"Cluster 34: Testis cancer - Unknown function"	"Cluster 58: Macrophages - Innate immune response"		"Endoplasmic reticulum, Vesicles"		"HPA070804: AB_2686315"	"unprognostic (2.61e-1)"	"unprognostic (6.56e-2)"	"unprognostic (2.28e-2)"	"unprognostic (2.42e-1)"	"unprognostic (4.77e-3)"	"unprognostic (4.77e-3)"	"unprognostic (2.01e-2)"	"unprognostic (4.03e-2)"	"unprognostic (2.85e-2)"	"unprognostic (4.30e-2)"	"unprognostic (2.37e-1)"	"unprognostic (2.09e-1)"	"prognostic unfavorable (8.56e-9)"	"unprognostic (5.06e-3)"	"unprognostic (1.28e-3)"	"unprognostic (2.73e-2)"	"unprognostic (4.00e-2)"
MORN3		ENSG00000139714	"MORN repeat containing 3"	Q6PF18	12	121648742-121672631	"Predicted intracellular proteins"				"Evidence at protein level"	"Evidence at transcript level"	"Evidence at protein level"	"Evidence at protein level"	"Tissue enhanced"	"Detected in some"		"choroid plexus: 6.0;testis: 4.4"	"Cell type enriched"	"Detected in many"	12	"Late spermatids: 2258.1"	"Low cancer specificity"	"Detected in many"			"Low region specificity"	"Detected in all"			"Low immune cell specificity"	"Detected in some"			"Low lineage specificity"	"Detected in single"			"Low cancer specificity"	"Detected in some"			"Lung - Respiratory ciliated cells, Skin - Keratinocyte (other), Testis - Late spermatids"	"Low region specificity"	"Detected in many"			"Low region specificity"	"Detected in many"			"HPA038709, HPA038710"	Uncertain		Approved	Nucleoplasm			NA	NA			"Cluster 20: Non-specific - DNA binding"	"Cluster 8: Ciliated cells - Cilium organization"	"Cluster 17: Choroid plexus - Cilium"	"Cluster 34: Testis cancer - Unknown function"	"Cluster 36: Late spermatids - Unknown function"	57	Nucleoplasm		"HPA038709: AB_2676164, HPA038710: AB_2676165"	"prognostic favorable (1.16e-4)"	"unprognostic (2.70e-3)"	"unprognostic (5.56e-2)"	"unprognostic (5.13e-2)"	"unprognostic (7.38e-3)"	"unprognostic (3.46e-3)"	"unprognostic (7.44e-2)"	"unprognostic (3.70e-2)"	"unprognostic (4.31e-2)"	"unprognostic (3.09e-2)"	"unprognostic (3.65e-3)"	"unprognostic (3.11e-2)"	"unprognostic (1.39e-2)"	"unprognostic (3.06e-1)"	"unprognostic (2.21e-1)"	"unprognostic (8.85e-2)"	"unprognostic (1.18e-1)"
MSX2	"CRS2, FPP, HOX8, MSH, PFM, PFM1"	ENSG00000120149	"Msh homeobox 2"	P35548	5	174724582-174730896	"Disease related genes, Human disease related genes, Plasma proteins, Predicted intracellular proteins, Transcription factors"	"Osteogenesis, Transcription, Transcription regulation"	"Developmental protein, DNA-binding, Repressor"	"Craniosynostosis, Disease variant"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Tissue enhanced"	"Detected in many"		"parathyroid gland: 24.9;placenta: 32.4;urinary bladder: 16.9"	"Group enriched"	"Detected in many"	6	"Cytotrophoblasts: 146.5;Glandular and luminal cells: 63.8;Syncytiotrophoblasts: 193.4"	"Cancer enhanced"	"Detected in many"		"endometrial cancer: 18.6"	"Group enriched"	"Detected in many"	4	"cerebellum: 7.9;medulla oblongata: 15.6;pons: 5.2;spinal cord: 10.6;white matter: 10.4"	"Not detected in immune cells"	"Not detected"			"Not detected"	"Not detected"			"Cancer enhanced"	"Detected in many"		"testis cancer: 64.1"	"Breast - Breast glandular cells, Breast - Breast glandular cells, Testis - Sertoli cells"	"Region enriched"	"Detected in some"	5	"cerebellum: 6.2"	"Low region specificity"	"Detected in many"			HPA005652	Uncertain		Supported	"Nuclear speckles"			NA	NA				"Cluster 58: Placenta - Pregnancy"	"Cluster 43: Hindbrain - Mixed function"	"Cluster 34: Testis cancer - Unknown function"	"Cluster 24: Cytotrophoblasts - Mitochondria"	26	"Nuclear speckles"		"HPA005652: AB_1079418"	"unprognostic (1.29e-1)"	"unprognostic (1.08e-1)"	"unprognostic (1.84e-1)"	"prognostic favorable (8.43e-5)"	"unprognostic (2.50e-2)"	"unprognostic (1.22e-2)"	"unprognostic (3.13e-1)"	"prognostic unfavorable (6.93e-4)"	"unprognostic (2.08e-2)"	"unprognostic (1.60e-1)"	"unprognostic (2.51e-2)"	"unprognostic (7.26e-2)"	"unprognostic (1.36e-4)"	"unprognostic (7.64e-3)"	"unprognostic (5.06e-2)"	"unprognostic (2.12e-6)"	"unprognostic (1.43e-2)"
MYL3	"CMH8, MLC1SB, MLC1V, VLC1"	ENSG00000160808	"Myosin light chain 3"	P08590	3	46835111-46882172	"Candidate cardiovascular disease genes, Disease related genes, Human disease related genes, Plasma proteins, Predicted intracellular proteins"		"Motor protein, Muscle protein, Myosin"	"Cardiomyopathy, Disease variant"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Tissue enhanced"	"Detected in all"		"heart muscle: 8864.0;skeletal muscle: 4958.0;tongue: 1992.3"	"Cell type enriched"	"Detected in some"	16	"Cardiomyocytes: 4563.4"	"Group enriched"	"Detected in many"	4	"head and neck cancer: 3.0;prostate cancer: 3.4;renal cancer: 8.8"	"Low region specificity"	"Detected in all"			"Not detected in immune cells"	"Not detected"			"Not detected"	"Not detected"			"Cancer enhanced"	"Detected in many"		"liver cancer: 7.9"	"Heart muscle - Cardiomyocytes, Skeletal muscle - Skeletal myocytes"	"Not detected"	"Not detected"			"Low region specificity"	"Detected in all"			"HPA016564, CAB018662, HPA046859, HPA063034"	Enhanced		Approved	Nucleoli,Mitochondria			NA	NA		7300000	"Cluster 30: Non-specific - DNA binding"	"Cluster 12: Heart muscle - Cardiac muscle contraction"	"Cluster 44: Non-specific - Mixed function"	"Cluster 34: Testis cancer - Unknown function"	"Cluster 68: Cardiomyocytes - Muscle contraction"		"Nucleoli, Mitochondria"		"CAB018662: AB_627952, HPA016564: AB_1854244, HPA046859: AB_2679842, HPA063034: AB_2684927"	"unprognostic (3.11e-1)"	"unprognostic (2.64e-2)"	"unprognostic (5.55e-2)"	"unprognostic (1.51e-1)"	"unprognostic (1.77e-1)"	"unprognostic (4.44e-2)"	"unprognostic (9.67e-3)"	"unprognostic (3.37e-2)"	"unprognostic (4.72e-3)"	"unprognostic (3.63e-2)"	"unprognostic (1.08e-1)"	"unprognostic (7.88e-2)"	"prognostic favorable (1.22e-8)"	"unprognostic (1.16e-3)"	"unprognostic (9.45e-3)"	"unprognostic (7.18e-5)"	"unprognostic (2.53e-3)"
MYOZ1	"CS-2, FATZ, MYOZ"	ENSG00000177791	"Myozenin 1"	Q9NP98	10	73631612-73641474	"Predicted intracellular proteins"				"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Group enriched"	"Detected in many"	81	"skeletal muscle: 6883.6;tongue: 3179.3"	"Cell type enriched"	"Detected in some"	143	"Skeletal myocytes: 2059.9"	"Cancer enhanced"	"Detected in many"		"head and neck cancer: 7.2"	"Low region specificity"	"Detected in all"			"Not detected in immune cells"	"Not detected"			"Not detected"	"Not detected"			"Cancer enriched"	"Detected in some"	5	"testis cancer: 6.7"	"Adipose subcutaneous - Smooth muscle cells, Adipose visceral - Smooth muscle cells, Skeletal muscle - Skeletal myocytes"	"Region enriched"	"Detected in single"	17	"olfactory bulb: 3.9"	"Low region specificity"	"Detected in all"			"HPA037848, HPA038437"	Enhanced						NA	NA		71000		"Cluster 2: Skeletal muscle - Striated muscle contraction"	"Cluster 39: Astrocytes - Mixed function"	"Cluster 34: Testis cancer - Unknown function"	"Cluster 2: Skeletal myocytes - Muscle contraction"	28			"HPA037848: AB_10670156, HPA038437: AB_2676009"	"unprognostic (4.55e-2)"	"unprognostic (2.23e-1)"	"unprognostic (4.90e-2)"	"unprognostic (3.91e-2)"	"unprognostic (1.14e-1)"	"unprognostic (5.08e-2)"	"unprognostic (2.76e-2)"	"unprognostic (1.22e-4)"	"unprognostic (1.18e-1)"	"unprognostic (9.25e-2)"	"unprognostic (2.55e-2)"	"unprognostic (5.59e-2)"	"unprognostic (5.14e-2)"	"unprognostic (2.64e-2)"	"unprognostic (6.78e-2)"	"unprognostic (7.17e-2)"	"unprognostic (1.09e-1)"
NAALAD2	"GCPIII, NAALADASE2"	ENSG00000077616	"N-acetylated alpha-linked acidic dipeptidase 2"	Q9Y3Q0	11	90131515-90192894	"Enzymes, Predicted intracellular proteins, Predicted membrane proteins"		"Carboxypeptidase, Dipeptidase, Hydrolase, Metalloprotease, Multifunctional enzyme, Protease"		"Evidence at protein level"	"Evidence at transcript level"	"Evidence at protein level"	"Evidence at protein level"	"Tissue enhanced"	"Detected in many"		"pituitary gland: 19.4"	"Cell type enhanced"	"Detected in many"		"Excitatory neurons: 105.6;Inhibitory neurons: 105.6;Oligodendrocyte precursor cells: 144.3;Oligodendrocytes: 77.9;Oocytes: 75.7"	"Cancer enhanced"	"Detected in some"		"testis cancer: 1.5"	"Low region specificity"	"Detected in all"			"Not detected in immune cells"	"Not detected"			"Not detected"	"Not detected"			"Cancer enhanced"	"Detected in some"		"Neuroblastoma: 5.0"	"Liver - Hepatic stellate cells, Thyroid - Fibroblasts"	"Low region specificity"	"Detected in many"			"Low region specificity"	"Detected in all"			"HPA060820, HPA065419"	Approved		Approved	Nucleoplasm			NA	NA				"Cluster 66: Non-specific - Transcription"	"Cluster 52: Neurons & Synapses - Synaptic function"	"Cluster 34: Testis cancer - Unknown function"	"Cluster 69: Neurons - Neuronal signaling"	3	Nucleoplasm		"HPA060820: AB_2684373, HPA065419: AB_2685487"	"unprognostic (1.68e-1)"	"unprognostic (2.66e-3)"	"unprognostic (1.49e-1)"	"unprognostic (4.52e-3)"	"unprognostic (4.73e-3)"	"unprognostic (2.97e-1)"	"unprognostic (3.82e-3)"	"unprognostic (1.77e-2)"	"unprognostic (2.44e-1)"	"unprognostic (2.30e-1)"	"unprognostic (3.30e-2)"	"unprognostic (8.00e-2)"	"unprognostic (9.97e-4)"	"unprognostic (1.52e-2)"	"unprognostic (2.54e-1)"	"unprognostic (1.63e-2)"	"unprognostic (2.93e-1)"
NANOG	"FLJ12581, FLJ40451"	ENSG00000111704	"Nanog homeobox"	Q9H9S0	12	7787794-7799146	"Predicted intracellular proteins, Transcription factors"	"Transcription, Transcription regulation"	"Activator, Developmental protein, DNA-binding, Repressor"		"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Not detected"	"Not detected"			"Cell type enhanced"	"Detected in some"		"Gastric mucus-secreting cells: 7.7;Horizontal cells: 2.5;Spermatocytes: 4.1"	"Cancer enriched"	"Detected in single"	1164	"testis cancer: 58.1"	"Low region specificity"	"Detected in all"			"Immune cell enhanced"	"Detected in some"		"plasmacytoid DC: 1.7"	"Group enriched"	"Detected in many"	5	"dendritic cells: 1.7;granulocytes: 1.4"	"Cancer enriched"	"Detected in single"	81	"testis cancer: 23.7"						"Low region specificity"	"Detected in all"			"CAB019380, HPA072117"	Supported		Supported	Nucleoplasm,Vesicles			NA	NA			"Cluster 2: Dendritic cells - Unknown function"		"Cluster 15: Non-specific - Transcription"	"Cluster 34: Testis cancer - Unknown function"	"Cluster 46: Gastric mucus-secreting cells - Digestion"		Nucleoplasm	Vesicles	"CAB019380: , HPA072117: "	"unprognostic (1.76e-1)"	"unprognostic (1.86e-1)"		"unprognostic (1.01e-1)"	"unprognostic (1.78e-1)"	"unprognostic (8.59e-3)"	"unprognostic (3.50e-1)"	"unprognostic (3.46e-2)"		"unprognostic (6.35e-2)"	"unprognostic (1.10e-1)"	"unprognostic (3.87e-1)"	"unprognostic (4.51e-7)"	"unprognostic (3.46e-2)"	"unprognostic (2.09e-1)"	"unprognostic (1.51e-1)"	"unprognostic (3.85e-2)"
NANOGP8		ENSG00000255192	"Nanog homeobox retrogene P8"	Q6NSW7	15	35083410-35085295	"Predicted intracellular proteins"	"Transcription, Transcription regulation"	DNA-binding		"Evidence at protein level"	"Evidence at protein level"	"Evidence at transcript level"	"Evidence at transcript level"	"Not detected"	"Not detected"			"Not detected"	"Not detected"			"Cancer enriched"	"Detected in single"	415	"testis cancer: 20.7"	"Low region specificity"	"Detected in all"			"Not detected in immune cells"	"Not detected"			"Not detected"	"Not detected"			"Cancer enriched"	"Detected in single"	16	"testis cancer: 10.7"										HPA072117			Supported	Nucleoplasm,Vesicles			NA	NA					"Cluster 10: Cerebellum - Nucleic acid binding"	"Cluster 34: Testis cancer - Unknown function"	"Cluster 21: Early spermatids - Spermatogenesis"		Nucleoplasm	Vesicles	"HPA072117: "										"unprognostic (1.58e-1)"			"unprognostic (9.05e-3)"	"unprognostic (1.48e-1)"	"unprognostic (2.37e-1)"		
NMRK2	"ITGB1BP3, MIBP, NRK2"	ENSG00000077009	"Nicotinamide riboside kinase 2"	Q9NPI5	19	3933069-3942416	"Enzymes, Metabolic proteins, Predicted intracellular proteins"	"Pyridine nucleotide biosynthesis"	"Kinase, Transferase"		"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Group enriched"	"Detected in some"	115	"heart muscle: 1390.9;skeletal muscle: 608.1;tongue: 688.7"	"Cell type enriched"	"Detected in some"	10	"Cardiomyocytes: 1139.5"	"Cancer enhanced"	"Detected in some"		"renal cancer: 32.8;testis cancer: 13.4"	"Low region specificity"	"Detected in some"			"Not detected in immune cells"	"Not detected"			"Not detected"	"Not detected"			"Group enriched"	"Detected in some"	7	"liver cancer: 2.9;skin cancer: 3.9;testis cancer: 5.6"		"Not detected"	"Not detected"			"Low region specificity"	"Detected in some"			"HPA049909, HPA054792, HPA072450"	Approved		Enhanced	Nucleoplasm,Vesicles			NA	NA				"Cluster 12: Heart muscle - Cardiac muscle contraction"	"Cluster 40: Astrocytes - Astrocyte-neuron interactions"	"Cluster 34: Testis cancer - Unknown function"	"Cluster 68: Cardiomyocytes - Muscle contraction"	1	Nucleoplasm	Vesicles	"HPA049909: , HPA054792: AB_2682601, HPA072450: AB_2686522"				"unprognostic (3.61e-1)"	"unprognostic (5.92e-2)"	"unprognostic (1.18e-2)"		"unprognostic (2.54e-1)"	"unprognostic (1.03e-1)"	"unprognostic (7.61e-2)"		"unprognostic (3.30e-2)"	"prognostic favorable (1.19e-4)"	"unprognostic (1.72e-1)"	"unprognostic (3.29e-2)"	"unprognostic (5.38e-1)"	
