Gene	"Gene synonym"	Ensembl	"Gene description"	Uniprot	Chromosome	Position	"Protein class"	"Biological process"	"Molecular function"	"Disease involvement"	Evidence	"HPA evidence"	"UniProt evidence"	"NeXtProt evidence"	"RNA tissue specificity"	"RNA tissue distribution"	"RNA tissue specificity score"	"RNA tissue specific nTPM"	"RNA single cell type specificity"	"RNA single cell type distribution"	"RNA single cell type specificity score"	"RNA single cell type specific nTPM"	"RNA cancer specificity"	"RNA cancer distribution"	"RNA cancer specificity score"	"RNA cancer specific FPKM"	"RNA brain regional specificity"	"RNA brain regional distribution"	"RNA brain regional specificity score"	"RNA brain regional specific nTPM"	"RNA blood cell specificity"	"RNA blood cell distribution"	"RNA blood cell specificity score"	"RNA blood cell specific nTPM"	"RNA blood lineage specificity"	"RNA blood lineage distribution"	"RNA blood lineage specificity score"	"RNA blood lineage specific nTPM"	"RNA cell line specificity"	"RNA cell line distribution"	"RNA cell line specificity score"	"RNA cell line specific nTPM"	"RNA tissue cell type enrichment"	"RNA mouse brain regional specificity"	"RNA mouse brain regional distribution"	"RNA mouse brain regional specificity score"	"RNA mouse brain regional specific nTPM"	"RNA pig brain regional specificity"	"RNA pig brain regional distribution"	"RNA pig brain regional specificity score"	"RNA pig brain regional specific nTPM"	Antibody	"Reliability (IH)"	"Reliability (Mouse Brain)"	"Reliability (IF)"	"Subcellular location"	"Secretome location"	"Secretome function"	"CCD Protein"	"CCD Transcript"	"Blood concentration - Conc. blood IM [pg/L]"	"Blood concentration - Conc. blood MS [pg/L]"	"Blood expression cluster"	"Tissue expression cluster"	"Brain expression cluster"	"Cell line expression cluster"	"Single cell expression cluster"	Interactions	"Subcellular main location"	"Subcellular additional location"	"Antibody RRID"	"Pathology prognostics - Breast cancer"	"Pathology prognostics - Cervical cancer"	"Pathology prognostics - Colorectal cancer"	"Pathology prognostics - Endometrial cancer"	"Pathology prognostics - Glioma"	"Pathology prognostics - Head and neck cancer"	"Pathology prognostics - Liver cancer"	"Pathology prognostics - Lung cancer"	"Pathology prognostics - Melanoma"	"Pathology prognostics - Ovarian cancer"	"Pathology prognostics - Pancreatic cancer"	"Pathology prognostics - Prostate cancer"	"Pathology prognostics - Renal cancer"	"Pathology prognostics - Stomach cancer"	"Pathology prognostics - Testis cancer"	"Pathology prognostics - Thyroid cancer"	"Pathology prognostics - Urothelial cancer"
KCNIP2	KCHIP2	ENSG00000120049	"Potassium voltage-gated channel interacting protein 2"	Q9NS61	10	101825974-101843920	"Predicted intracellular proteins, Transporters"	"Ion transport, Potassium transport, Transport"	"Ion channel, Potassium channel, Voltage-gated channel"		"Evidence at protein level"	"Evidence at transcript level"	"Evidence at protein level"	"Evidence at protein level"	"Tissue enhanced"	"Detected in many"		"adipose tissue: 219.4;brain: 249.2;heart muscle: 297.3"	"Cell type enhanced"	"Detected in some"		"Bipolar cells: 46.9;Cardiomyocytes: 96.6;Cone photoreceptor cells: 23.8;Excitatory neurons: 22.5;Horizontal cells: 25.2;Inhibitory neurons: 40.2"	"Cancer enhanced"	"Detected in many"		"glioma: 3.2"	"Low region specificity"	"Detected in all"			"Immune cell enhanced"	"Detected in single"		"naive B-cell: 1.5"	"Low lineage specificity"	"Detected in single"			"Low cancer specificity"	"Detected in all"			"Adipose subcutaneous - Adipocytes (Subcutaneous), Adipose visceral - Adipocytes (Visceral), Breast - Adipocytes (Breast), Heart muscle - Cardiomyocytes, Skin - Adipocytes (Skin)"	"Group enriched"	"Detected in all"	4	"amygdala: 96.9;basal ganglia: 235.0;cerebral cortex: 106.9;hippocampal formation: 142.7;olfactory bulb: 144.0"	"Low region specificity"	"Detected in all"			HPA066717			Approved	Vesicles			NA	NA			"Cluster 23: B-cells - Immunoglobulins"	"Cluster 30: Heart muscle - Heart development"	"Cluster 33: Neurons - Mixed function"	"Cluster 55: Lymphoma - Immune response"	"Cluster 68: Cardiomyocytes - Muscle contraction"	1	Vesicles		"HPA066717: "	"unprognostic (5.92e-2)"	"unprognostic (2.16e-1)"	"unprognostic (3.48e-3)"	"unprognostic (5.77e-4)"	"unprognostic (1.34e-1)"	"unprognostic (1.31e-3)"	"unprognostic (8.80e-2)"	"unprognostic (9.11e-3)"	"unprognostic (1.14e-1)"	"unprognostic (5.34e-2)"	"unprognostic (3.18e-2)"	"unprognostic (7.20e-2)"	"unprognostic (1.49e-9)"	"unprognostic (9.85e-2)"	"unprognostic (1.81e-1)"	"unprognostic (3.27e-1)"	"unprognostic (8.37e-4)"
KDM2B	"CXXC2, Fbl10, FBXL10, JHDM1B, PCCX2"	ENSG00000089094	"Lysine demethylase 2B"	Q8NHM5	12	121429096-121581023	"Enzymes, Predicted intracellular proteins"	"Transcription, Transcription regulation, Ubl conjugation pathway"	"Chromatin regulator, Dioxygenase, DNA-binding, Oxidoreductase, Repressor, RNA-binding, rRNA-binding"		"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Low tissue specificity"	"Detected in all"			"Cell type enhanced"	"Detected in all"		"Langerhans cells: 67.0;Late spermatids: 69.8"	"Low cancer specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"Low immune cell specificity"	"Detected in many"			"Low lineage specificity"	"Detected in all"			"Low cancer specificity"	"Detected in all"			"Skin - Keratinocyte (other)"	"Low region specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			HPA071257			Supported	Nucleoplasm			NA	NA			"Cluster 24: Non-specific - Transcription"	"Cluster 16: Non-specific - Transcription"	"Cluster 37: Neurons - Mixed function"	"Cluster 55: Lymphoma - Immune response"	"Cluster 14: Langerhans cells - Innate immune response"	2	Nucleoplasm		"HPA071257: "	"unprognostic (7.67e-2)"	"unprognostic (3.72e-3)"	"unprognostic (2.15e-1)"	"unprognostic (1.69e-1)"	"unprognostic (1.37e-1)"	"prognostic favorable (6.74e-6)"	"unprognostic (1.16e-1)"	"unprognostic (5.45e-2)"	"unprognostic (1.01e-2)"	"unprognostic (1.95e-1)"	"prognostic favorable (8.64e-4)"	"unprognostic (1.77e-1)"	"unprognostic (4.44e-3)"	"unprognostic (1.44e-2)"	"unprognostic (3.90e-2)"	"unprognostic (7.07e-2)"	"unprognostic (4.82e-2)"
KLHL14	KIAA1384	ENSG00000197705	"Kelch like family member 14"	Q9P2G3	18	32672673-32773023	"Predicted intracellular proteins"				"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Tissue enhanced"	"Detected in many"		"seminal vesicle: 12.3;thyroid gland: 13.4"	"Cell type enhanced"	"Detected in some"		"B-cells: 17.6;Inhibitory neurons: 9.4;Lymphatic endothelial cells: 18.5;Muller glia cells: 19.3;Plasma cells: 34.8"	"Group enriched"	"Detected in many"	10	"endometrial cancer: 6.8;ovarian cancer: 15.5;thyroid cancer: 7.0"	"Low region specificity"	"Detected in many"			"Group enriched"	"Detected in some"	90	"memory B-cell: 10.6;naive B-cell: 7.3"	"Lineage enriched"	"Detected in single"	106	"B-cells: 10.6"	"Cancer enhanced"	"Detected in some"		"lymphoma: 10.8;ovarian cancer: 10.6;Uterine cancer: 6.6"	"Thyroid - Thyroid glandular cells"	"Low region specificity"	"Detected in many"			"Group enriched"	"Detected in many"	9	"hippocampal formation: 19.5;olfactory bulb: 10.9"	HPA024777	Uncertain		Supported	"Actin filaments,Cytosol"			NA	NA			"Cluster 23: B-cells - Immunoglobulins"	"Cluster 51: Thyroid gland - Unknown function"	"Cluster 41: Monoamines - Neurotransmitter signalling"	"Cluster 55: Lymphoma - Immune response"	"Cluster 61: Plasma cells - Immunoglobulins & histones"		Cytosol	"Actin filaments"	"HPA024777: AB_1852576"	"unprognostic (3.93e-2)"	"unprognostic (7.87e-2)"	"unprognostic (7.09e-2)"	"unprognostic (5.61e-3)"	"unprognostic (1.87e-1)"	"unprognostic (2.16e-6)"	"unprognostic (2.14e-1)"	"unprognostic (4.30e-2)"	"unprognostic (4.81e-2)"	"unprognostic (2.32e-3)"	"unprognostic (2.32e-1)"	"unprognostic (7.64e-2)"	"unprognostic (8.91e-2)"	"unprognostic (8.03e-2)"	"unprognostic (1.97e-1)"	"unprognostic (2.65e-2)"	"unprognostic (1.43e-2)"
KRTAP16-1	KAP16.1	ENSG00000212657	"Keratin associated protein 16-1"	A8MUX0	17	41307700-41309309	"Predicted intracellular proteins"				"Evidence at protein level"	"Evidence at protein level"	"No human protein/transcript evidence"	"Evidence at protein level"	"Tissue enriched"	"Detected in some"	16	"skin 1: 15.9"	"Not detected"	"Not detected"			"Not detected"	"Not detected"			"Not detected"	"Not detected"			"Not detected in immune cells"	"Not detected"			"Not detected"	"Not detected"			"Not detected"	"Not detected"				"Not detected"	"Not detected"			"Not detected"	"Not detected"			HPA070954	Enhanced						NA	NA				"Cluster 82: Skin - Keratinization"		"Cluster 55: Lymphoma - Immune response"	"Cluster 7: T-cells - T-cell receptor"				"HPA070954: AB_2686327"													"unprognostic (3.65e-5)"	"unprognostic (4.61e-2)"			
KRTAP17-1	KAP17.1	ENSG00000186860	"Keratin associated protein 17-1"	Q9BYP8	17	41314912-41315710	"Predicted intracellular proteins"				"Evidence at protein level"	"Evidence at transcript level"	"Evidence at protein level"	"Evidence at protein level"	"Tissue enriched"	"Detected in single"	52	"skin 1: 23.2"	"Group enriched"	"Detected in some"	14	"Collecting duct cells: 3.9;Enteroendocrine cells: 3.9;Extravillous trophoblasts: 1.8"	"Not detected"	"Not detected"			"Not detected"	"Not detected"			"Not detected in immune cells"	"Not detected"			"Not detected"	"Not detected"			"Not detected"	"Not detected"								"Not detected"	"Not detected"										NA	NA				"Cluster 13: Skin - Cornification"		"Cluster 55: Lymphoma - Immune response"	"Cluster 20: Enteroendocrine cells - Hormone signaling"	41																				
KRTAP20-1	KAP20.1	ENSG00000244624	"Keratin associated protein 20-1"	Q3LI63	21	30616425-30616699	"Predicted intracellular proteins"				"Evidence at transcript level"	"No human protein/transcript evidence"	"No human protein/transcript evidence"	"Evidence at transcript level"	"Not detected"	"Not detected"			"Not detected"	"Not detected"			"Not detected"	"Not detected"			"Not detected"	"Not detected"			"Not detected in immune cells"	"Not detected"			"Not detected"	"Not detected"			"Not detected"	"Not detected"			"Skin - Hair cortex cells"																NA	NA						"Cluster 55: Lymphoma - Immune response"																						
KRTAP29-1	KAP29.2	ENSG00000212658	"Keratin associated like protein 29-1"	A8MX34	17	41301826-41302851	"Predicted intracellular proteins"				"Evidence at transcript level"	"Evidence at transcript level"	"No human protein/transcript evidence"	"Evidence at transcript level"	"Tissue enriched"	"Detected in single"	17	"skin 1: 1.8"	"Not detected"	"Not detected"			"Not detected"	"Not detected"			"Not detected"	"Not detected"			"Not detected in immune cells"	"Not detected"			"Not detected"	"Not detected"			"Not detected"	"Not detected"				"Not detected"	"Not detected"			"Not detected"	"Not detected"										NA	NA				"Cluster 13: Skin - Cornification"		"Cluster 55: Lymphoma - Immune response"							"unprognostic (1.15e-2)"						"unprognostic (2.18e-3)"									"unprognostic (9.76e-2)"
KRTAP7-1	KAP7.1	ENSG00000274749	"Keratin associated protein 7-1"	Q8IUC3	21	30829039-30829759	"Predicted intracellular proteins"				"Evidence at protein level"	"Evidence at transcript level"	"Evidence at protein level"	"Evidence at protein level"	"Tissue enriched"	"Detected in single"	104	"skin 1: 24.3"	"Not detected"	"Not detected"			"Cancer enriched"	"Detected in single"	16	"urothelial cancer: 1.2"	"Not detected"	"Not detected"			"Not detected in immune cells"	"Not detected"			"Not detected"	"Not detected"			"Not detected"	"Not detected"			"Skin - Hair cortex cells"	"Not detected"	"Not detected"			"Not detected"	"Not detected"										NA	NA				"Cluster 82: Skin - Keratinization"		"Cluster 55: Lymphoma - Immune response"		28																				
LAMP3	"CD208, DC-LAMP, DCLAMP, LAMP, TSC403"	ENSG00000078081	"Lysosomal associated membrane protein 3"	Q9UQV4	3	183122215-183163839	"CD markers, Predicted intracellular proteins, Predicted membrane proteins"	"Adaptive immunity, Host-virus interaction, Immunity"			"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Tissue enriched"	"Detected in many"	7	"lung: 212.8"	"Cell type enriched"	"Detected in many"	5	"Alveolar cells type 2: 454.3"	"Cancer enhanced"	"Detected in many"		"lung cancer: 27.6"	"Low region specificity"	"Detected in all"			"Immune cell enhanced"	"Detected in many"		"eosinophil: 5.6"	"Group enriched"	"Detected in many"	9	"granulocytes: 5.6;T-cells: 4.8"	"Low cancer specificity"	"Detected in many"			"Lung - Alveolar cells type 2, Testis - Early spermatids"									"CAB025133, HPA051467"	Enhanced		Enhanced	Vesicles			NA	NA		59000	"Cluster 3: Non-specific - Nuclear processes"	"Cluster 57: Lung - Lung function"	"Cluster 15: Non-specific - Transcription"	"Cluster 55: Lymphoma - Immune response"	"Cluster 72: Alveolar cells - Lung function"		Vesicles		"CAB025133: , HPA051467: AB_2681495"	"unprognostic (1.43e-3)"	"unprognostic (2.06e-2)"	"unprognostic (1.70e-1)"	"unprognostic (2.99e-3)"	"unprognostic (1.30e-2)"	"unprognostic (2.15e-1)"	"unprognostic (7.67e-2)"	"unprognostic (8.64e-2)"	"unprognostic (4.95e-2)"	"prognostic favorable (9.90e-4)"	"unprognostic (1.80e-3)"	"unprognostic (5.80e-2)"	"prognostic unfavorable (1.89e-7)"	"unprognostic (3.12e-1)"	"unprognostic (4.13e-2)"	"unprognostic (8.35e-2)"	"unprognostic (1.29e-1)"
LCP1	"CP64, L-PLASTIN, LC64P, PLS2"	ENSG00000136167	"Lymphocyte cytosolic protein 1"	P13796	13	46125920-46211871	"Cancer-related genes, Disease related genes, Plasma proteins, Predicted intracellular proteins"		Actin-binding	"Cancer-related genes, Disease variant"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Tissue enhanced"	"Detected in all"		"bone marrow: 701.1;epididymis: 393.3;lymphoid tissue: 588.5"	"Cell type enhanced"	"Detected in many"		"dendritic cells: 292.4;granulocytes: 327.8;Hofbauer cells: 347.9;Kupffer cells: 395.8;Langerhans cells: 369.5;Late spermatids: 288.5;Macrophages: 495.9;monocytes: 918.9;NK-cells: 525.8;Schwann cells: 347.3;T-cells: 395.3"	"Low cancer specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"Low immune cell specificity"	"Detected in all"			"Low lineage specificity"	"Detected in all"			"Cancer enhanced"	"Detected in many"		"Leukemia: 582.6;lymphoma: 986.4"	"Adipose subcutaneous - Macrophages, Adipose visceral - Macrophages, Breast - Macrophages, Colon - Macrophages, Heart muscle - Macrophages, Lung - Neutrophil_2, Skin - Langerhans cells, Stomach - Macrophages, Testis - Early spermatids, Testis - Late spermatids"	"Low region specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"HPA000895, HPA019493, CAB020673"	Enhanced		Supported	"Plasma membrane,Actin filaments,Cytosol"			NA	NA		1800000000	"Cluster 38: Monocytes & Neutrophils - Degranulation"	"Cluster 77: Bone marrow - Cell proliferation"	"Cluster 12: Non-specific - Vasculature"	"Cluster 55: Lymphoma - Immune response"	"Cluster 74: Neutrophils - Degranulation"	1	"Plasma membrane"	"Actin filaments, Cytosol"	"CAB020673: , HPA000895: , HPA019493: AB_1855457"	"unprognostic (2.79e-2)"	"unprognostic (8.20e-3)"	"unprognostic (1.19e-2)"	"unprognostic (3.95e-3)"	"unprognostic (1.19e-1)"	"unprognostic (2.84e-2)"	"unprognostic (2.70e-1)"	"unprognostic (4.99e-2)"	"unprognostic (6.70e-3)"	"unprognostic (2.54e-1)"	"unprognostic (5.47e-2)"	"unprognostic (3.63e-1)"	"unprognostic (3.32e-3)"	"unprognostic (2.51e-1)"	"unprognostic (1.02e-1)"	"unprognostic (7.50e-2)"	"unprognostic (2.92e-1)"
LILRA4	"CD85g, ILT7"	ENSG00000239961	"Leukocyte immunoglobulin like receptor A4"	P59901	19	54333185-54339162	"CD markers, Predicted membrane proteins"	"Immunity, Innate immunity"	Receptor		"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Group enriched"	"Detected in some"	6	"brain: 4.4;lymphoid tissue: 10.6"	"Cell type enriched"	"Detected in some"	30	"dendritic cells: 597.3"	"Cancer enhanced"	"Detected in many"		"glioma: 2.0"	"Low region specificity"	"Detected in some"			"Immune cell enriched"	"Detected in some"	21	"plasmacytoid DC: 176.0"	"Lineage enriched"	"Detected in many"	21	"dendritic cells: 176.0"	"Not detected"	"Not detected"												HPA049418	Approved						NA	NA		12000000	"Cluster 44: Plasmacytoid DCs - Plasma membrane proteins"	"Cluster 70: Lymphoid tissue - Immune response"	"Cluster 30: White matter - Myelination"	"Cluster 55: Lymphoma - Immune response"	"Cluster 28: Dendritic cells - Antigen presentation"	1			"HPA049418: AB_2680756"	"unprognostic (5.11e-2)"	"unprognostic (1.21e-4)"	"unprognostic (2.65e-2)"	"unprognostic (5.94e-2)"	"unprognostic (1.44e-1)"	"unprognostic (1.19e-3)"	"unprognostic (7.62e-2)"	"unprognostic (1.36e-3)"	"unprognostic (1.08e-1)"	"unprognostic (9.46e-2)"	"unprognostic (4.90e-2)"	"unprognostic (9.30e-2)"	"unprognostic (8.28e-7)"	"unprognostic (2.12e-2)"	"unprognostic (1.17e-3)"	"unprognostic (4.53e-1)"	"unprognostic (5.86e-2)"
LILRA6	"CD85b, ILT8, LILRB6"	ENSG00000244482	"Leukocyte immunoglobulin like receptor A6"	Q6PI73	19	54236592-54242791	"Predicted membrane proteins"	"Adaptive immunity, Immunity"	Receptor		"Evidence at protein level"	"Evidence at transcript level"	"Evidence at transcript level"	"Evidence at protein level"	"Tissue enhanced"	"Detected in some"		"lung: 8.7;lymphoid tissue: 16.5"	"Group enriched"	"Detected in some"	5	"Hofbauer cells: 19.9;Kupffer cells: 59.9;Macrophages: 28.2;monocytes: 23.2"	"Low cancer specificity"	"Detected in some"			"Not detected"	"Not detected"			"Group enriched"	"Detected in some"	6	"classical monocyte: 3.5;intermediate monocyte: 3.9;neutrophil: 8.4"	"Group enriched"	"Detected in many"	27	"granulocytes: 8.4;monocytes: 3.9"	"Not detected"	"Not detected"			"Adipose subcutaneous - Macrophages, Adipose visceral - Macrophages, Breast - Macrophages, Kidney - Macrophages, Lung - Neutrophil_2, Skeletal muscle - Macrophages"									HPA026985			Approved	"Plasma membrane,Cytosol"			NA	NA		21000000	"Cluster 38: Monocytes & Neutrophils - Degranulation"	"Cluster 47: Spleen - Immune response"		"Cluster 55: Lymphoma - Immune response"	"Cluster 29: Monocytes - Innate immune response"		"Plasma membrane"	Cytosol	"HPA026985: "	"unprognostic (1.00e-1)"	"unprognostic (8.38e-2)"	"unprognostic (5.60e-2)"	"unprognostic (3.31e-1)"	"unprognostic (2.95e-2)"	"unprognostic (1.14e-1)"	"unprognostic (4.16e-2)"	"unprognostic (2.51e-1)"	"unprognostic (1.86e-1)"	"unprognostic (1.75e-1)"	"unprognostic (9.11e-2)"	"unprognostic (1.51e-1)"	"unprognostic (7.47e-5)"	"unprognostic (7.76e-2)"	"unprognostic (4.01e-3)"	"unprognostic (1.90e-1)"	"unprognostic (4.33e-2)"
LILRB1	"CD85, CD85j, ILT2, LIR-1, LIR1, MIR-7, PIR-B, PIRB"	ENSG00000104972	"Leukocyte immunoglobulin like receptor B1"		19	54617158-54638022	"Predicted membrane proteins"				"Evidence at transcript level"	"Evidence at transcript level"			"Tissue enriched"	"Detected in many"	5	"lymphoid tissue: 35.3"	"Cell type enhanced"	"Detected in some"		"dendritic cells: 58.5;Hofbauer cells: 29.3;Kupffer cells: 72.5;Macrophages: 67.3;Microglial cells: 29.5;monocytes: 226.6"	"Low cancer specificity"	"Detected in many"			"Low region specificity"	"Detected in all"			"Group enriched"	"Detected in many"	5	"intermediate monocyte: 52.6;non-classical monocyte: 74.2"	"Lineage enriched"	"Detected in many"	11	"monocytes: 74.2"	"Group enriched"	"Detected in some"	40	"Leukemia: 2.3;lymphoma: 6.1;Myeloma: 3.3"	"Adipose subcutaneous - Macrophages, Adipose visceral - Macrophages, Liver - Kupffer cells, Prostate - T-cells, Stomach - Macrophages"														"Intracellular and membrane"		NA	NA			"Cluster 40: Monocytes - Innate immune response"	"Cluster 70: Lymphoid tissue - Immune response"	"Cluster 20: Macrophages & Microglia - Immune response"	"Cluster 55: Lymphoma - Immune response"	"Cluster 29: Monocytes - Innate immune response"					"unprognostic (9.23e-2)"	"unprognostic (4.20e-2)"	"unprognostic (4.95e-2)"	"unprognostic (3.29e-2)"	"unprognostic (1.11e-1)"	"unprognostic (1.43e-2)"	"unprognostic (1.24e-1)"	"unprognostic (3.89e-2)"	"unprognostic (3.58e-1)"	"unprognostic (9.64e-2)"	"unprognostic (1.24e-1)"	"unprognostic (5.92e-2)"	"prognostic unfavorable (3.08e-6)"	"unprognostic (6.57e-2)"	"unprognostic (1.62e-2)"	"unprognostic (7.06e-2)"	"unprognostic (8.03e-2)"
LILRB3	"CD85a, HL9, ILT5, LIR-3, LIR3, PIR-B, PIRB"	ENSG00000204577	"Leukocyte immunoglobulin like receptor B3"	O75022	19	54216278-54223506	"CD markers, Predicted membrane proteins"	"Adaptive immunity, Immunity"	Receptor		"Evidence at protein level"	"Evidence at transcript level"	"Evidence at protein level"	"Evidence at protein level"	"Tissue enhanced"	"Detected in many"		"lung: 26.2;lymphoid tissue: 48.7"	"Group enriched"	"Detected in many"	4	"Hofbauer cells: 87.3;Kupffer cells: 93.5;Macrophages: 79.5;monocytes: 166.3"	"Low cancer specificity"	"Detected in many"			"Low region specificity"	"Detected in all"			"Immune cell enhanced"	"Detected in many"		"neutrophil: 43.2"	"Group enriched"	"Detected in many"	4	"granulocytes: 43.2;monocytes: 15.3"	"Not detected"	"Not detected"			"Adipose subcutaneous - Macrophages, Breast - Macrophages, Liver - Neutrophils, Lung - Neutrophil_2, Skin - Macrophages, Thyroid - Neutrophils"									HPA026985			Approved	"Plasma membrane,Cytosol"			NA	NA		16000000	"Cluster 38: Monocytes & Neutrophils - Degranulation"	"Cluster 47: Spleen - Immune response"	"Cluster 12: Non-specific - Vasculature"	"Cluster 55: Lymphoma - Immune response"	"Cluster 74: Neutrophils - Degranulation"		"Plasma membrane"	Cytosol	"HPA026985: "	"unprognostic (7.51e-2)"	"unprognostic (3.52e-2)"	"unprognostic (9.59e-2)"	"unprognostic (4.53e-1)"	"unprognostic (1.83e-3)"	"unprognostic (5.28e-3)"	"unprognostic (2.91e-2)"	"unprognostic (2.55e-1)"	"unprognostic (5.58e-2)"	"unprognostic (2.35e-1)"	"unprognostic (1.43e-1)"	"unprognostic (1.63e-1)"	"unprognostic (1.92e-8)"	"unprognostic (2.18e-1)"	"unprognostic (2.19e-3)"	"unprognostic (1.84e-1)"	"unprognostic (1.75e-1)"
LIPE	HSL	ENSG00000079435	"Lipase E, hormone sensitive type"	Q05469	19	42401514-42427388	"Disease related genes, Enzymes, Human disease related genes, Metabolic proteins, Potential drug targets, Predicted intracellular proteins"	"Cholesterol metabolism, Lipid degradation, Lipid metabolism, Steroid metabolism, Sterol metabolism"	Hydrolase	"Diabetes mellitus, Obesity"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Group enriched"	"Detected in all"	5	"adipose tissue: 804.9;breast: 507.9"	"Cell type enhanced"	"Detected in many"		"Adipocytes: 69.0;Early spermatids: 96.8;Late spermatids: 230.3"	"Low cancer specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"Low immune cell specificity"	"Detected in all"			"Low lineage specificity"	"Detected in all"			"Low cancer specificity"	"Detected in many"			"Adipose subcutaneous - Adipocytes (Subcutaneous), Adipose visceral - Adipocytes (Visceral), Breast - Adipocytes (Breast), Skin - Adipocytes (Skin), Testis - Late spermatids"	"Low region specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"HPA006567, CAB017700"	Enhanced		Supported	Cytosol			NA	NA			"Cluster 22: Eosinophils - Transcription"	"Cluster 7: Adipose tissue - Mixed function"	"Cluster 30: White matter - Myelination"	"Cluster 55: Lymphoma - Immune response"	"Cluster 41: Adipocytes & Endothelial cells - Mixed function"	1	Cytosol		"CAB017700: AB_2135504, HPA006567: AB_2667618"	"unprognostic (4.24e-2)"	"unprognostic (2.46e-2)"	"unprognostic (8.99e-3)"	"unprognostic (3.74e-2)"	"unprognostic (1.77e-1)"	"unprognostic (3.38e-3)"	"unprognostic (5.68e-2)"	"unprognostic (2.84e-1)"	"unprognostic (3.11e-1)"	"unprognostic (9.44e-2)"	"prognostic favorable (1.15e-4)"	"unprognostic (1.52e-1)"	"unprognostic (3.63e-10)"	"unprognostic (1.47e-1)"	"unprognostic (1.83e-1)"	"unprognostic (3.76e-2)"	"unprognostic (2.34e-3)"
LIPN	"bA186O14.3, LIPL4"	ENSG00000204020	"Lipase family member N"	Q5VXI9	10	88759982-88779626	"Disease related genes, Human disease related genes, Predicted secreted proteins"	"Lipid degradation, Lipid metabolism"	Hydrolase	Ichthyosis	"Evidence at protein level"	"Evidence at transcript level"	"Evidence at transcript level"	"Evidence at protein level"	"Tissue enriched"	"Detected in some"	9	"skin 1: 26.0"	"Cell type enriched"	"Detected in some"	8	"monocytes: 186.5"	"Cancer enhanced"	"Detected in single"		"head and neck cancer: 0.6"	"Not detected"	"Not detected"			"Group enriched"	"Detected in many"	6	"classical monocyte: 2.9;eosinophil: 10.3;intermediate monocyte: 7.5;neutrophil: 5.4;non-classical monocyte: 8.5"	"Group enriched"	"Detected in many"	8	"granulocytes: 10.3;monocytes: 8.5"	"Not detected"	"Not detected"			"Adipose visceral - Neutrophils, Skin - Keratinocyte (granular)"	"Not detected"	"Not detected"			"Low region specificity"	"Detected in all"								"Secreted in other tissues"	Enzyme	NA	NA			"Cluster 40: Monocytes - Innate immune response"	"Cluster 82: Skin - Keratinization"		"Cluster 55: Lymphoma - Immune response"	"Cluster 29: Monocytes - Innate immune response"					"unprognostic (2.01e-1)"	"unprognostic (3.48e-1)"	"unprognostic (1.13e-1)"		"unprognostic (2.99e-1)"	"unprognostic (1.08e-1)"		"unprognostic (3.27e-1)"	"unprognostic (1.07e-1)"		"unprognostic (2.03e-2)"		"unprognostic (9.75e-2)"	"unprognostic (2.54e-2)"	"unprognostic (4.40e-2)"	"unprognostic (5.77e-3)"	"unprognostic (1.65e-1)"
