Gene	"Gene synonym"	Ensembl	"Gene description"	Uniprot	Chromosome	Position	"Protein class"	"Biological process"	"Molecular function"	"Disease involvement"	Evidence	"HPA evidence"	"UniProt evidence"	"NeXtProt evidence"	"RNA tissue specificity"	"RNA tissue distribution"	"RNA tissue specificity score"	"RNA tissue specific nTPM"	"RNA single cell type specificity"	"RNA single cell type distribution"	"RNA single cell type specificity score"	"RNA single cell type specific nTPM"	"RNA cancer specificity"	"RNA cancer distribution"	"RNA cancer specificity score"	"RNA cancer specific FPKM"	"RNA brain regional specificity"	"RNA brain regional distribution"	"RNA brain regional specificity score"	"RNA brain regional specific nTPM"	"RNA blood cell specificity"	"RNA blood cell distribution"	"RNA blood cell specificity score"	"RNA blood cell specific nTPM"	"RNA blood lineage specificity"	"RNA blood lineage distribution"	"RNA blood lineage specificity score"	"RNA blood lineage specific nTPM"	"RNA cell line specificity"	"RNA cell line distribution"	"RNA cell line specificity score"	"RNA cell line specific nTPM"	"RNA tissue cell type enrichment"	"RNA mouse brain regional specificity"	"RNA mouse brain regional distribution"	"RNA mouse brain regional specificity score"	"RNA mouse brain regional specific nTPM"	"RNA pig brain regional specificity"	"RNA pig brain regional distribution"	"RNA pig brain regional specificity score"	"RNA pig brain regional specific nTPM"	Antibody	"Reliability (IH)"	"Reliability (Mouse Brain)"	"Reliability (IF)"	"Subcellular location"	"Secretome location"	"Secretome function"	"CCD Protein"	"CCD Transcript"	"Blood concentration - Conc. blood IM [pg/L]"	"Blood concentration - Conc. blood MS [pg/L]"	"Blood expression cluster"	"Tissue expression cluster"	"Brain expression cluster"	"Cell line expression cluster"	"Single cell expression cluster"	Interactions	"Subcellular main location"	"Subcellular additional location"	"Antibody RRID"	"Pathology prognostics - Breast cancer"	"Pathology prognostics - Cervical cancer"	"Pathology prognostics - Colorectal cancer"	"Pathology prognostics - Endometrial cancer"	"Pathology prognostics - Glioma"	"Pathology prognostics - Head and neck cancer"	"Pathology prognostics - Liver cancer"	"Pathology prognostics - Lung cancer"	"Pathology prognostics - Melanoma"	"Pathology prognostics - Ovarian cancer"	"Pathology prognostics - Pancreatic cancer"	"Pathology prognostics - Prostate cancer"	"Pathology prognostics - Renal cancer"	"Pathology prognostics - Stomach cancer"	"Pathology prognostics - Testis cancer"	"Pathology prognostics - Thyroid cancer"	"Pathology prognostics - Urothelial cancer"
F5		ENSG00000198734	"Coagulation factor V"	P12259	1	169511951-169586588	"Candidate cardiovascular disease genes, Disease related genes, FDA approved drug targets, Human disease related genes, Plasma proteins, Predicted secreted proteins"	"Blood coagulation, Hemostasis"		"Disease variant, FDA approved drug targets, Thrombophilia"	"Evidence at protein level"	"Evidence at transcript level"	"Evidence at protein level"	"Evidence at protein level"	"Group enriched"	"Detected in many"	6	"choroid plexus: 79.3;liver: 171.0;placenta: 45.4"	"Group enriched"	"Detected in many"	7	"Cholangiocytes: 95.4;Cytotrophoblasts: 83.4;Hepatocytes: 220.7;Syncytiotrophoblasts: 60.4"	"Cancer enriched"	"Detected in many"	7	"liver cancer: 69.6"	"Region enriched"	"Detected in all"	22	"choroid plexus: 306.3"	"Group enriched"	"Detected in some"	4	"classical monocyte: 4.1;eosinophil: 8.1;neutrophil: 7.0;T-reg: 6.2"	"Group enriched"	"Detected in many"	13	"granulocytes: 8.1;monocytes: 4.1;T-cells: 6.2"	"Cancer enhanced"	"Detected in many"		"liver cancer: 17.9"	"Breast - Adipocytes (Breast), Kidney - Podocytes, Liver - Hepatocytes, Lung - Neutrophil_2, Prostate - Urothelial cells, Skin - Eccrine sweat gland cells"	"Group enriched"	"Detected in many"	5	"basal ganglia: 2.7;hippocampal formation: 6.6;pons and medulla: 4.4;thalamus: 5.5"	"Group enriched"	"Detected in all"	7	"amygdala: 53.1;basal ganglia: 46.2;cerebral cortex: 89.3;hippocampal formation: 80.9;olfactory bulb: 37.0"	HPA002036			Approved	"Golgi apparatus"	"Secreted to blood"	"Blood coagulation"	NA	NA	7670000000	13000000000	"Cluster 7: Non-specific - Innate immune response"	"Cluster 11: Liver - Plasma proteins"	"Cluster 36: Choroid plexus - Mixed function"	"Cluster 2: Mucus-secreting cells - Unknown function"	"Cluster 62: Hepatocytes - Metabolism"		"Golgi apparatus"		"HPA002036: AB_1078787"	"unprognostic (3.67e-2)"	"unprognostic (2.77e-4)"	"unprognostic (5.42e-2)"	"unprognostic (2.56e-4)"	"unprognostic (2.03e-1)"	"unprognostic (2.39e-4)"	"unprognostic (3.46e-3)"	"unprognostic (9.25e-3)"	"unprognostic (2.02e-1)"	"unprognostic (8.99e-3)"	"unprognostic (6.55e-3)"	"unprognostic (1.32e-1)"	"unprognostic (2.01e-2)"	"prognostic unfavorable (3.39e-4)"	"unprognostic (7.15e-2)"	"unprognostic (3.41e-1)"	"unprognostic (4.31e-1)"
FAM177B	"FLJ43505, RP11-452F19.2"	ENSG00000197520	"Family with sequence similarity 177 member B"	A6PVY3	1	222737202-222751004	"Predicted intracellular proteins"				"Evidence at protein level"	"Evidence at transcript level"	"Evidence at transcript level"	"Evidence at protein level"	"Tissue enhanced"	"Detected in some"		"intestine: 11.8;stomach 1: 43.9"	"Cell type enhanced"	"Detected in some"		"B-cells: 28.2;Gastric mucus-secreting cells: 46.6;Intestinal goblet cells: 99.8;Late spermatids: 14.7;Microglial cells: 31.3"	"Cancer enhanced"	"Detected in many"		"pancreatic cancer: 3.1"	"Low region specificity"	"Detected in all"			"Group enriched"	"Detected in some"	19	"memory B-cell: 40.0;naive B-cell: 50.3"	"Lineage enriched"	"Detected in many"	21	"B-cells: 50.3"	"Cancer enhanced"	"Detected in some"		"lymphoma: 2.0;prostate cancer: 1.2"	"Stomach - Gastric mucous cells"					"Low region specificity"	"Detected in many"			HPA063059	Uncertain						NA	NA			"Cluster 14: Non-specific - Unknown function"	"Cluster 48: Stomach - Proteolysis"	"Cluster 20: Macrophages & Microglia - Immune response"	"Cluster 2: Mucus-secreting cells - Unknown function"	"Cluster 16: Intestinal goblet cells - Mucin production"				"HPA063059: AB_2684933"	"unprognostic (8.19e-2)"	"unprognostic (1.72e-1)"	"unprognostic (4.88e-3)"	"unprognostic (3.09e-2)"	"unprognostic (7.70e-3)"	"unprognostic (1.57e-3)"	"unprognostic (2.65e-2)"	"unprognostic (1.03e-2)"	"unprognostic (1.48e-1)"	"unprognostic (2.37e-1)"	"unprognostic (1.66e-1)"	"unprognostic (2.93e-3)"	"unprognostic (1.56e-6)"	"unprognostic (5.13e-1)"	"unprognostic (1.09e-1)"	"unprognostic (1.79e-2)"	"unprognostic (4.29e-2)"
FAM83E	FLJ20200	ENSG00000105523	"Family with sequence similarity 83 member E"	Q2M2I3	19	48599961-48615076	"Predicted intracellular proteins"				"Evidence at protein level"	"Evidence at transcript level"	"Evidence at protein level"	"Evidence at protein level"	"Tissue enhanced"	"Detected in many"		"intestine: 31.8;salivary gland: 27.7;stomach 1: 36.4"	"Cell type enhanced"	"Detected in many"		"Distal enterocytes: 96.2;Enteroendocrine cells: 54.0;Gastric mucus-secreting cells: 126.2;Intestinal goblet cells: 167.4;Paneth cells: 65.6"	"Low cancer specificity"	"Detected in many"			"Low region specificity"	"Detected in all"			"Not detected in immune cells"	"Not detected"			"Not detected"	"Not detected"			"Cancer enhanced"	"Detected in many"		"colorectal cancer: 12.3;Gastric cancer: 9.9"	"Colon - Colon enterocytes, Lung - Alveolar cells type 2, Pancreas - Ductal cells, Prostate - Urothelial cells, Skin - Eccrine sweat gland cells, Stomach - Gastric mucous cells, Testis - Late spermatids"	"Not detected"	"Not detected"			"Not detected"	"Not detected"			"HPA049305, HPA075968"	Uncertain		Approved	Vesicles,Cytosol			NA	NA				"Cluster 45: Intestine - Digestion"	"Cluster 48: Non-specific - Mixed function"	"Cluster 2: Mucus-secreting cells - Unknown function"	"Cluster 16: Intestinal goblet cells - Mucin production"	1	Cytosol	Vesicles	"HPA049305: AB_2680705, HPA075968: "	"unprognostic (1.36e-1)"	"unprognostic (9.81e-3)"	"unprognostic (3.83e-2)"	"unprognostic (7.39e-2)"	"unprognostic (4.77e-2)"	"unprognostic (4.56e-3)"	"unprognostic (1.36e-1)"	"unprognostic (2.26e-2)"	"unprognostic (3.18e-1)"	"unprognostic (2.71e-1)"	"unprognostic (8.00e-2)"	"unprognostic (9.31e-2)"	"unprognostic (7.05e-8)"	"unprognostic (5.17e-2)"	"unprognostic (3.69e-1)"	"unprognostic (3.70e-1)"	"unprognostic (8.90e-3)"
FANCL	"FAAP43, FLJ10335, PHF9, Pog"	ENSG00000115392	"FA complementation group L"	Q9NW38	2	58159243-58241410	"Disease related genes, Enzymes, Human disease related genes, Metabolic proteins, Potential drug targets, Predicted intracellular proteins"	"DNA damage, DNA repair, Ubl conjugation pathway"	Transferase	"Fanconi anemia"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Low tissue specificity"	"Detected in all"			"Cell type enhanced"	"Detected in all"		"Oligodendrocyte precursor cells: 76.4;Oligodendrocytes: 175.9"	"Low cancer specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"Low immune cell specificity"	"Detected in many"			"Low lineage specificity"	"Detected in all"			"Low cancer specificity"	"Detected in all"			"Testis - Spermatocytes, Testis - Spermatogonia"	"Low region specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"CAB033842, HPA036685, HPA036686"	Supported		Approved	"Nuclear bodies,Vesicles"			NA	Yes			"Cluster 14: Non-specific - Unknown function"	"Cluster 43: Non-specific - Mitochondrial translation"	"Cluster 28: Oligodendrocytes - Mixed function"	"Cluster 2: Mucus-secreting cells - Unknown function"	"Cluster 51: Oligodendrocytes - Unknown function"	36	"Nuclear bodies"	Vesicles	"CAB033842: AB_1122766, HPA036685: AB_10672474, HPA036686: AB_10670844"	"unprognostic (3.02e-1)"	"unprognostic (5.52e-2)"	"unprognostic (2.19e-1)"	"unprognostic (2.02e-3)"	"unprognostic (6.24e-2)"	"unprognostic (2.92e-2)"	"prognostic unfavorable (2.81e-7)"	"unprognostic (4.71e-2)"	"unprognostic (2.63e-2)"	"unprognostic (1.31e-2)"	"unprognostic (3.50e-1)"	"unprognostic (1.17e-2)"	"prognostic unfavorable (1.12e-7)"	"unprognostic (1.50e-1)"	"unprognostic (1.39e-1)"	"unprognostic (9.08e-3)"	"prognostic favorable (7.80e-5)"
FCGBP	"FC(GAMMA)BP, FcgammaBP"	ENSG00000275395	"Fc gamma binding protein"		19	39863323-39934626	"Predicted secreted proteins"				"Evidence at protein level"	"Evidence at protein level"			"Tissue enhanced"	"Detected in many"		"intestine: 201.2;salivary gland: 82.9;thyroid gland: 96.9"	"Cell type enriched"	"Detected in many"	22	"Intestinal goblet cells: 10673.4"	"Cancer enhanced"	"Detected in all"		"colorectal cancer: 63.4"	"Low region specificity"	"Detected in all"			"Not detected in immune cells"	"Not detected"			"Not detected"	"Not detected"			"Cancer enriched"	"Detected in some"	4	"Gastric cancer: 12.2"	"Adipose subcutaneous - Macrophages, Adipose visceral - Macrophages, Pancreas - Macrophages, Skeletal muscle - Macrophages, Skin - Langerhans cells"									"HPA003517, HPA003564"	Enhanced		Approved	"Golgi apparatus,Plasma membrane,Cytokinetic bridge"	"Secreted in other tissues"		Yes	NA				"Cluster 45: Intestine - Digestion"	"Cluster 12: Non-specific - Vasculature"	"Cluster 2: Mucus-secreting cells - Unknown function"	"Cluster 16: Intestinal goblet cells - Mucin production"		"Plasma membrane"	"Golgi apparatus, Cytokinetic bridge"	"HPA003517: AB_1078838, HPA003564: AB_2231648"	"unprognostic (1.65e-2)"	"unprognostic (1.92e-2)"	"unprognostic (1.62e-3)"	"unprognostic (1.77e-2)"	"unprognostic (2.04e-2)"	"prognostic favorable (1.28e-5)"	"prognostic unfavorable (4.74e-5)"	"unprognostic (1.36e-2)"	"unprognostic (1.83e-1)"	"prognostic unfavorable (9.70e-6)"	"unprognostic (9.44e-2)"	"unprognostic (3.03e-2)"	"unprognostic (5.92e-3)"	"unprognostic (8.60e-2)"	"unprognostic (1.82e-1)"	"prognostic unfavorable (4.27e-4)"	"unprognostic (2.08e-1)"
FER1L6	C8ORFK23	ENSG00000214814	"Fer-1 like family member 6"	Q2WGJ9	8	123851987-124120061	"Plasma proteins, Predicted membrane proteins"				"Evidence at protein level"	"Evidence at protein level"	"Evidence at transcript level"	"Evidence at protein level"	"Tissue enriched"	"Detected in some"	4	"stomach 1: 42.0"	"Cell type enhanced"	"Detected in some"		"Early spermatids: 13.7;Gastric mucus-secreting cells: 31.2;Intestinal goblet cells: 7.8;Late spermatids: 30.6"	"Group enriched"	"Detected in some"	6	"pancreatic cancer: 4.2;stomach cancer: 5.6"	"Low region specificity"	"Detected in some"			"Not detected in immune cells"	"Not detected"			"Not detected"	"Not detected"			"Cancer enhanced"	"Detected in some"		"Gastric cancer: 1.5;pancreatic cancer: 2.0"	"Colon - Colon enterocytes, Heart muscle - Cardiomyocytes, Lung - Respiratory ciliated cells, Stomach - Gastric mucous cells, Testis - Early spermatids, Testis - Late spermatids"	"Not detected"	"Not detected"			"Low region specificity"	"Detected in all"			HPA054117	Enhanced						NA	NA				"Cluster 45: Intestine - Digestion"	"Cluster 51: Neurons - Mixed function"	"Cluster 2: Mucus-secreting cells - Unknown function"	"Cluster 46: Gastric mucus-secreting cells - Digestion"				"HPA054117: AB_2682387"	"unprognostic (1.90e-1)"	"unprognostic (3.08e-3)"	"unprognostic (2.06e-3)"	"unprognostic (3.91e-2)"	"unprognostic (2.09e-1)"	"unprognostic (9.49e-3)"	"unprognostic (1.36e-1)"	"unprognostic (3.83e-1)"	"unprognostic (2.66e-2)"	"unprognostic (2.17e-1)"	"unprognostic (1.55e-2)"	"unprognostic (3.32e-2)"	"unprognostic (3.23e-6)"	"unprognostic (7.09e-2)"	"unprognostic (8.43e-2)"	"unprognostic (2.79e-3)"	"unprognostic (6.39e-2)"
FIBCD1	FLJ14810	ENSG00000130720	"Fibrinogen C domain containing 1"	Q8N539	9	130902438-130939286	"Predicted intracellular proteins"				"Evidence at protein level"	"Evidence at transcript level"	"Evidence at protein level"	"Evidence at protein level"	"Group enriched"	"Detected in some"	6	"adrenal gland: 9.6;brain: 24.8;parathyroid gland: 12.1;testis: 6.4"	"Cell type enhanced"	"Detected in some"		"Cytotrophoblasts: 10.7;Early spermatids: 21.5;Exocrine glandular cells: 12.2;Horizontal cells: 12.6;Intestinal goblet cells: 19.2;Late spermatids: 33.3;monocytes: 10.4;Spermatogonia: 16.8;Undifferentiated cells: 13.6"	"Low cancer specificity"	"Detected in many"			"Region enhanced"	"Detected in many"		"hippocampal formation: 60.3"	"Immune cell enriched"	"Detected in single"	6	"non-classical monocyte: 1.1"	"Lineage enriched"	"Detected in single"	11	"monocytes: 1.1"	"Cancer enhanced"	"Detected in many"		"Adrenocortical cancer: 43.7"	"Testis - Sertoli cells"	"Group enriched"	"Detected in many"	4	"basal ganglia: 17.6;hippocampal formation: 68.5"	"Region enriched"	"Detected in many"	5	"hippocampal formation: 74.6"	HPA055353	Approved		Approved	"Cell Junctions"			NA	NA		19000000		"Cluster 61: Brain - Neuronal signaling"	"Cluster 29: Forebrain - Mixed function"	"Cluster 2: Mucus-secreting cells - Unknown function"	"Cluster 45: Non-specific - Mixed function"	1	"Cell Junctions"		"HPA055353: AB_2682791"	"unprognostic (1.18e-3)"	"unprognostic (2.70e-1)"	"unprognostic (4.69e-2)"	"unprognostic (5.63e-2)"	"unprognostic (9.11e-2)"	"unprognostic (1.62e-1)"	"unprognostic (4.16e-5)"	"unprognostic (1.83e-3)"	"unprognostic (3.14e-1)"	"unprognostic (1.28e-1)"	"unprognostic (2.05e-2)"	"unprognostic (4.45e-2)"	"unprognostic (1.42e-6)"	"unprognostic (1.66e-1)"	"unprognostic (5.53e-2)"	"unprognostic (6.68e-3)"	"unprognostic (2.77e-1)"
FOXA3	HNF3G	ENSG00000170608	"Forkhead box A3"	P55318	19	45863989-45873797	"Predicted intracellular proteins, Transcription factors"	"Differentiation, Spermatogenesis, Transcription, Transcription regulation"	"Activator, Chromatin regulator, Developmental protein, DNA-binding"		"Evidence at protein level"	"Evidence at transcript level"	"Evidence at protein level"	"Evidence at protein level"	"Group enriched"	"Detected in some"	15	"intestine: 17.0;liver: 62.6;pancreas: 46.7;stomach 1: 35.9"	"Group enriched"	"Detected in many"	4	"Gastric mucus-secreting cells: 136.8;Intestinal goblet cells: 248.6"	"Group enriched"	"Detected in many"	5	"colorectal cancer: 19.9;liver cancer: 26.4;pancreatic cancer: 20.7;stomach cancer: 16.8"	"Not detected"	"Not detected"			"Not detected in immune cells"	"Not detected"			"Not detected"	"Not detected"			"Cancer enhanced"	"Detected in many"		"Bile duct cancer: 12.6;colorectal cancer: 12.1;Gastric cancer: 15.9"	"Colon - Colon enterocytes, Lung - Alveolar cells type 2, Stomach - Gastric mucous cells"	"Not detected"	"Not detected"			"Not detected"	"Not detected"			"CAB015154, HPA054034"	Uncertain		Approved	Nucleoplasm			NA	NA				"Cluster 48: Stomach - Proteolysis"		"Cluster 2: Mucus-secreting cells - Unknown function"	"Cluster 16: Intestinal goblet cells - Mucin production"	1	Nucleoplasm		"CAB015154: AB_647545, HPA054034: AB_2682349"	"unprognostic (2.88e-1)"	"unprognostic (6.95e-2)"	"unprognostic (2.37e-1)"	"unprognostic (2.34e-1)"	"unprognostic (1.07e-1)"	"unprognostic (2.27e-1)"	"unprognostic (2.39e-2)"	"unprognostic (1.42e-1)"	"unprognostic (6.87e-3)"	"unprognostic (1.55e-1)"	"unprognostic (6.42e-2)"	"unprognostic (1.17e-2)"	"unprognostic (2.57e-2)"	"unprognostic (1.91e-2)"	"unprognostic (3.55e-1)"	"unprognostic (3.75e-1)"	"unprognostic (2.11e-1)"
FXYD3	"MAT-8, PLML"	ENSG00000089356	"FXYD domain containing ion transport regulator 3"	Q14802	19	35115823-35124324	"Predicted intracellular proteins, Predicted membrane proteins, Transporters"	"Ion transport, Potassium transport, Sodium transport, Sodium/potassium transport, Transport"			"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Tissue enhanced"	"Detected in many"		"intestine: 1749.5"	"Cell type enhanced"	"Detected in many"		"Basal respiratory cells: 612.8;Distal enterocytes: 2942.0;Intestinal goblet cells: 871.0;Paneth cells: 1297.8"	"Low cancer specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"Not detected in immune cells"	"Not detected"			"Not detected"	"Not detected"			"Cancer enhanced"	"Detected in many"		"Gallbladder cancer: 1961.9"	"Breast - Breast glandular cells, Colon - Colon enterocytes, Lung - Alveolar cells type 1, Stomach - Gastric mucous cells"	"Low region specificity"	"Detected in some"			"Region enhanced"	"Detected in some"		"spinal cord: 5.1"	HPA010856	Supported		Approved	"Nucleoplasm,Plasma membrane"	"Intracellular and membrane"	Transport	NA	NA				"Cluster 45: Intestine - Digestion"	"Cluster 39: Astrocytes - Mixed function"	"Cluster 2: Mucus-secreting cells - Unknown function"	"Cluster 5: Enterocytes - Absorption"	1	Nucleoplasm	"Plasma membrane"	"HPA010856: AB_1078915"	"unprognostic (2.18e-3)"	"unprognostic (2.78e-2)"	"unprognostic (8.37e-3)"	"unprognostic (3.31e-3)"	"unprognostic (6.38e-2)"	"unprognostic (3.02e-1)"	"unprognostic (2.64e-3)"	"unprognostic (1.60e-1)"	"unprognostic (3.59e-1)"	"unprognostic (1.03e-1)"	"unprognostic (2.32e-2)"	"unprognostic (3.88e-1)"	"prognostic unfavorable (1.15e-6)"	"unprognostic (4.17e-2)"	"unprognostic (2.08e-1)"	"unprognostic (5.06e-2)"	"unprognostic (7.69e-3)"
GMDS	"GMD, SDR3E1"	ENSG00000112699	"GDP-mannose 4,6-dehydratase"	O60547	6	1623806-2245605	"Enzymes, Metabolic proteins, Predicted intracellular proteins"		Lyase		"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Tissue enhanced"	"Detected in all"		"intestine: 103.0;salivary gland: 102.5;stomach 1: 94.6"	"Cell type enhanced"	"Detected in all"		"Excitatory neurons: 201.6;Gastric mucus-secreting cells: 270.6;Intestinal goblet cells: 296.1;Proximal enterocytes: 202.4;Serous glandular cells: 200.5"	"Low cancer specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"Low immune cell specificity"	"Detected in all"			"Low lineage specificity"	"Detected in all"			"Low cancer specificity"	"Detected in all"			"Adipose visceral - Adipose progenitor cells, Stomach - Gastric mucous cells, Testis - Spermatogonia"	"Low region specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			HPA031528	Enhanced						NA	NA		72000	"Cluster 33: Non-specific - ATP binding"	"Cluster 45: Intestine - Digestion"	"Cluster 23: Choroid plexus - Mixed function"	"Cluster 2: Mucus-secreting cells - Unknown function"	"Cluster 16: Intestinal goblet cells - Mucin production"	2			"HPA031528: AB_10601016"	"unprognostic (5.94e-2)"	"unprognostic (3.92e-2)"	"unprognostic (1.12e-1)"	"prognostic favorable (5.89e-4)"	"unprognostic (4.37e-1)"	"unprognostic (1.53e-1)"	"unprognostic (1.10e-3)"	"unprognostic (7.15e-2)"	"unprognostic (2.29e-1)"	"unprognostic (8.02e-2)"	"unprognostic (2.38e-1)"	"unprognostic (4.41e-1)"	"prognostic favorable (5.93e-4)"	"unprognostic (2.45e-1)"	"unprognostic (2.84e-1)"	"unprognostic (6.68e-2)"	"unprognostic (1.12e-1)"
GNRH2		ENSG00000125787	"Gonadotropin releasing hormone 2"	O43555	20	3043622-3045747	"Predicted secreted proteins"		Hormone		"Evidence at transcript level"	"Evidence at transcript level"	"Evidence at transcript level"	"Evidence at transcript level"	"Low tissue specificity"	"Detected in some"			"Cell type enhanced"	"Detected in some"		"Early spermatids: 1.3;Excitatory neurons: 1.9;Inhibitory neurons: 1.9;Late spermatids: 2.1;Oligodendrocytes: 1.2;Prostatic glandular cells: 1.8;Sertoli cells: 2.7"	"Cancer enhanced"	"Detected in some"		"testis cancer: 1.9"	"Low region specificity"	"Detected in all"			"Not detected in immune cells"	"Not detected"			"Not detected"	"Not detected"			"Low cancer specificity"	"Detected in many"								"Low region specificity"	"Detected in all"			HPA004338	Uncertain				"Secreted to blood"	Hormone	NA	NA				"Cluster 8: Ciliated cells - Cilium organization"	"Cluster 15: Non-specific - Transcription"	"Cluster 2: Mucus-secreting cells - Unknown function"	"Cluster 36: Late spermatids - Unknown function"				"HPA004338: AB_1079012"	"unprognostic (1.29e-1)"	"unprognostic (1.88e-1)"	"unprognostic (1.20e-2)"	"unprognostic (2.51e-1)"	"unprognostic (2.26e-2)"	"unprognostic (1.87e-2)"	"unprognostic (1.36e-2)"	"unprognostic (4.04e-3)"	"unprognostic (7.00e-2)"	"unprognostic (1.93e-2)"	"unprognostic (2.47e-4)"	"unprognostic (2.69e-1)"	"unprognostic (2.98e-2)"	"unprognostic (1.72e-1)"	"unprognostic (3.29e-2)"	"unprognostic (3.43e-2)"	"unprognostic (2.21e-2)"
GPR153	PGR1	ENSG00000158292	"G protein-coupled receptor 153"	Q6NV75	1	6247353-6261098	"G-protein coupled receptors, Predicted membrane proteins"		"G-protein coupled receptor, Receptor, Transducer"		"Evidence at protein level"	"Evidence at transcript level"	"Evidence at transcript level"	"Evidence at protein level"	"Low tissue specificity"	"Detected in many"			"Cell type enhanced"	"Detected in many"		"Hepatocytes: 31.3;Horizontal cells: 46.6;Intestinal goblet cells: 64.3"	"Low cancer specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"Not detected in immune cells"	"Not detected"			"Not detected"	"Not detected"			"Cancer enhanced"	"Detected in many"		"Gallbladder cancer: 36.0"	"Adipose subcutaneous - Adipocytes (Subcutaneous), Adipose visceral - Adipocytes (Visceral), Breast - Adipocytes (Breast), Stomach - Fibroblasts"	"Low region specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			HPA007159	Approved						NA	NA				"Cluster 13: Skin - Cornification"	"Cluster 38: Sub-cortical - Mixed function"	"Cluster 2: Mucus-secreting cells - Unknown function"	"Cluster 16: Intestinal goblet cells - Mucin production"				"HPA007159: AB_1849268"	"unprognostic (1.02e-2)"	"unprognostic (2.40e-2)"	"unprognostic (4.95e-2)"	"prognostic unfavorable (3.07e-4)"	"unprognostic (5.74e-3)"	"unprognostic (3.33e-1)"	"unprognostic (1.20e-1)"	"prognostic unfavorable (3.75e-4)"	"unprognostic (8.54e-2)"	"unprognostic (1.02e-2)"	"unprognostic (1.31e-1)"	"unprognostic (1.51e-2)"	"unprognostic (1.53e-3)"	"unprognostic (2.00e-1)"	"unprognostic (2.93e-1)"	"unprognostic (1.35e-1)"	"unprognostic (1.05e-1)"
GRIN2C	"GluN2C, NMDAR2C"	ENSG00000161509	"Glutamate ionotropic receptor NMDA type subunit 2C"	Q14957	17	74842023-74861504	"FDA approved drug targets, Plasma proteins, Predicted membrane proteins, Transporters"	"Ion transport, Transport"	"Ion channel, Ligand-gated ion channel, Receptor"	"FDA approved drug targets"	"Evidence at protein level"	"Evidence at transcript level"	"Evidence at protein level"	"Evidence at protein level"	"Tissue enriched"	"Detected in some"	6	"brain: 115.9"	"Cell type enriched"	"Detected in some"	4	"Astrocytes: 131.6"	"Cancer enhanced"	"Detected in some"		"thyroid cancer: 2.3"	"Low region specificity"	"Detected in all"			"Not detected in immune cells"	"Not detected"			"Not detected"	"Not detected"			"Low cancer specificity"	"Detected in some"				"Low region specificity"	"Detected in all"			"Region enriched"	"Detected in many"	14	"cerebellum: 53.4"								NA	NA				"Cluster 65: Cerebellum - Nervous system development"	"Cluster 37: Neurons - Mixed function"	"Cluster 2: Mucus-secreting cells - Unknown function"	"Cluster 47: Astrocytes - Unknown function"	58				"unprognostic (7.21e-3)"	"unprognostic (4.68e-2)"	"unprognostic (9.38e-3)"	"unprognostic (2.24e-5)"	"unprognostic (3.42e-1)"	"unprognostic (1.53e-2)"	"unprognostic (1.84e-1)"	"unprognostic (1.82e-2)"	"unprognostic (1.78e-1)"	"unprognostic (2.95e-2)"	"unprognostic (3.31e-3)"	"unprognostic (3.25e-1)"	"unprognostic (1.14e-3)"	"unprognostic (4.20e-2)"	"unprognostic (1.49e-1)"	"unprognostic (1.51e-2)"	"unprognostic (1.14e-1)"
