Gene	"Gene synonym"	Ensembl	"Gene description"	Uniprot	Chromosome	Position	"Protein class"	"Biological process"	"Molecular function"	"Disease involvement"	Evidence	"HPA evidence"	"UniProt evidence"	"NeXtProt evidence"	"RNA tissue specificity"	"RNA tissue distribution"	"RNA tissue specificity score"	"RNA tissue specific nTPM"	"RNA single cell type specificity"	"RNA single cell type distribution"	"RNA single cell type specificity score"	"RNA single cell type specific nTPM"	"RNA cancer specificity"	"RNA cancer distribution"	"RNA cancer specificity score"	"RNA cancer specific FPKM"	"RNA brain regional specificity"	"RNA brain regional distribution"	"RNA brain regional specificity score"	"RNA brain regional specific nTPM"	"RNA blood cell specificity"	"RNA blood cell distribution"	"RNA blood cell specificity score"	"RNA blood cell specific nTPM"	"RNA blood lineage specificity"	"RNA blood lineage distribution"	"RNA blood lineage specificity score"	"RNA blood lineage specific nTPM"	"RNA cell line specificity"	"RNA cell line distribution"	"RNA cell line specificity score"	"RNA cell line specific nTPM"	"RNA tissue cell type enrichment"	"RNA mouse brain regional specificity"	"RNA mouse brain regional distribution"	"RNA mouse brain regional specificity score"	"RNA mouse brain regional specific nTPM"	"RNA pig brain regional specificity"	"RNA pig brain regional distribution"	"RNA pig brain regional specificity score"	"RNA pig brain regional specific nTPM"	Antibody	"Reliability (IH)"	"Reliability (Mouse Brain)"	"Reliability (IF)"	"Subcellular location"	"Secretome location"	"Secretome function"	"CCD Protein"	"CCD Transcript"	"Blood concentration - Conc. blood IM [pg/L]"	"Blood concentration - Conc. blood MS [pg/L]"	"Blood expression cluster"	"Tissue expression cluster"	"Brain expression cluster"	"Cell line expression cluster"	"Single cell expression cluster"	Interactions	"Subcellular main location"	"Subcellular additional location"	"Antibody RRID"	"Pathology prognostics - Breast cancer"	"Pathology prognostics - Cervical cancer"	"Pathology prognostics - Colorectal cancer"	"Pathology prognostics - Endometrial cancer"	"Pathology prognostics - Glioma"	"Pathology prognostics - Head and neck cancer"	"Pathology prognostics - Liver cancer"	"Pathology prognostics - Lung cancer"	"Pathology prognostics - Melanoma"	"Pathology prognostics - Ovarian cancer"	"Pathology prognostics - Pancreatic cancer"	"Pathology prognostics - Prostate cancer"	"Pathology prognostics - Renal cancer"	"Pathology prognostics - Stomach cancer"	"Pathology prognostics - Testis cancer"	"Pathology prognostics - Thyroid cancer"	"Pathology prognostics - Urothelial cancer"
MESP1	"bHLHc5, MGC10676"	ENSG00000166823	"Mesoderm posterior bHLH transcription factor 1"	Q9BRJ9	15	89749875-89751249	"Predicted intracellular proteins, Transcription factors"	"Notch signaling pathway, Transcription, Transcription regulation"	"Developmental protein, DNA-binding"		"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Tissue enhanced"	"Detected in many"		"adipose tissue: 11.0;prostate: 7.7;skeletal muscle: 6.0"	"Cell type enhanced"	"Detected in many"		"Breast glandular cells: 58.4;Breast myoepithelial cells: 64.6;Mucus glandular cells: 60.2;Oocytes: 102.9;Prostatic glandular cells: 159.6"	"Cancer enriched"	"Detected in many"	4	"prostate cancer: 26.6"	"Low region specificity"	"Detected in all"			"Not detected in immune cells"	"Not detected"			"Not detected"	"Not detected"			"Cancer enhanced"	"Detected in many"		"prostate cancer: 23.8"	"Adipose subcutaneous - Adipocytes (Subcutaneous), Adipose visceral - Adipocytes (Visceral), Heart muscle - Cardiomyocytes, Prostate - Prostate glandular cells"	"Not detected"	"Not detected"			"Low region specificity"	"Detected in all"			HPA069981			Supported	Nucleoplasm,Nucleoli			NA	NA				"Cluster 34: Non-specific - Mixed function"	"Cluster 14: Neurons - Synaptic function"	"Cluster 60: Prostate cancer - Unknown function"	"Cluster 40: Prostatic glandular cells - Transcription"	1	Nucleoplasm	Nucleoli	"HPA069981: AB_2686225"	"unprognostic (4.17e-2)"	"unprognostic (1.52e-2)"	"unprognostic (1.49e-1)"	"unprognostic (1.27e-1)"	"unprognostic (4.83e-2)"	"unprognostic (7.21e-2)"	"unprognostic (2.68e-2)"	"unprognostic (4.95e-3)"	"unprognostic (2.26e-2)"	"unprognostic (2.47e-1)"	"unprognostic (8.38e-2)"	"unprognostic (2.06e-1)"	"unprognostic (2.24e-3)"	"unprognostic (2.22e-2)"	"unprognostic (1.36e-1)"	"unprognostic (1.10e-1)"	"unprognostic (7.03e-2)"
MMP27		ENSG00000137675	"Matrix metallopeptidase 27"	Q9H306	11	102691487-102705769	"Enzymes, Predicted intracellular proteins"	"Collagen degradation"	"Hydrolase, Metalloprotease, Protease"		"Evidence at protein level"	"Evidence at transcript level"	"Evidence at protein level"	"Evidence at protein level"	"Tissue enhanced"	"Detected in some"		"breast: 4.5;salivary gland: 1.8;skin 1: 2.3"	"Cell type enhanced"	"Detected in some"		"Fibroblasts: 3.4;Langerhans cells: 1.1;Melanocytes: 1.7"	"Not detected"	"Not detected"			"Not detected"	"Not detected"			"Not detected in immune cells"	"Not detected"			"Not detected"	"Not detected"			"Not detected"	"Not detected"			"Breast - Fibroblasts, Colon - Fibroblasts, Stomach - Fibroblasts"	"Not detected"	"Not detected"			"Not detected"	"Not detected"			HPA069097	Approved				"Intracellular and membrane"	Enzyme	NA	NA				"Cluster 13: Skin - Cornification"		"Cluster 60: Prostate cancer - Unknown function"	"Cluster 53: Fibroblasts - ECM organization"				"HPA069097: AB_2686085"	"unprognostic (3.99e-2)"	"unprognostic (2.37e-4)"				"unprognostic (1.25e-3)"			"unprognostic (1.63e-1)"					"unprognostic (4.60e-1)"			
MPC2	"BRP44, DKFZP564B167, SLC54A2"	ENSG00000143158	"Mitochondrial pyruvate carrier 2"	O95563	1	167916675-167937072	"Metabolic proteins, Predicted intracellular proteins, Predicted membrane proteins, Transporters"	Transport			"Evidence at protein level"	"Evidence at transcript level"	"Evidence at protein level"	"Evidence at protein level"	"Low tissue specificity"	"Detected in all"			"Group enriched"	"Detected in all"	4	"Early spermatids: 2077.9;Late spermatids: 5323.8"	"Low cancer specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"Low immune cell specificity"	"Detected in all"			"Low lineage specificity"	"Detected in all"			"Low cancer specificity"	"Detected in all"			"Heart muscle - Cardiomyocytes, Liver - Hepatocytes, Prostate - Prostate glandular cells, Testis - Early spermatids, Testis - Late spermatids"	"Low region specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			HPA056091	Uncertain						NA	NA			"Cluster 36: Eosinophils - Protein ubiquitination"	"Cluster 44: Testis - Spermatogenesis"	"Cluster 14: Neurons - Synaptic function"	"Cluster 60: Prostate cancer - Unknown function"	"Cluster 36: Late spermatids - Unknown function"	14			"HPA056091: AB_2683035"	"unprognostic (3.25e-1)"	"unprognostic (6.82e-2)"	"unprognostic (8.79e-3)"	"unprognostic (4.15e-2)"	"unprognostic (3.47e-1)"	"unprognostic (1.02e-1)"	"unprognostic (6.01e-2)"	"unprognostic (1.53e-1)"	"unprognostic (7.93e-2)"	"unprognostic (3.36e-3)"	"unprognostic (1.44e-3)"	"unprognostic (1.08e-2)"	"unprognostic (9.13e-2)"	"unprognostic (2.39e-1)"	"unprognostic (6.95e-2)"	"unprognostic (5.43e-2)"	"unprognostic (1.67e-1)"
MSMB	"IGBF, MSP, MSPB, PN44, PRPS, PSP, PSP-94, PSP57, PSP94"	ENSG00000263639	"Microseminoprotein beta"	P08118	10	46033307-46048180	"Cancer-related genes, Disease related genes, Human disease related genes, Predicted membrane proteins, Predicted secreted proteins"			"Cancer-related genes"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Tissue enriched"	"Detected in many"	17	"prostate: 9036.6"	"Cell type enriched"	"Detected in many"	11	"Prostatic glandular cells: 29753.7"	"Cancer enriched"	"Detected in many"	42	"prostate cancer: 3435.3"	"Not detected"	"Not detected"			"Not detected in immune cells"	"Not detected"			"Not detected"	"Not detected"			"Cancer enriched"	"Detected in some"	18	"prostate cancer: 295.9"	"Lung - Respiratory ciliated cells, Prostate - Prostate glandular cells, Stomach - Gastric mucous cells, Testis - Early spermatids, Testis - Late spermatids"	"Not detected"	"Not detected"			"Low region specificity"	"Detected in all"			"CAB026357, HPA051257"	Enhanced				"Secreted in male reproductive system"	"No annotated function"	NA	NA		6000000		"Cluster 64: Neuronal - Transcription"		"Cluster 60: Prostate cancer - Unknown function"	"Cluster 40: Prostatic glandular cells - Transcription"	1			"CAB026357: , HPA051257: AB_2681410"	"unprognostic (6.47e-2)"	"unprognostic (7.21e-3)"		"unprognostic (1.37e-2)"		"unprognostic (8.18e-3)"	"unprognostic (4.28e-3)"	"unprognostic (9.24e-3)"	"unprognostic (1.66e-1)"	"unprognostic (8.66e-2)"	"unprognostic (2.01e-1)"	"unprognostic (4.55e-2)"		"unprognostic (2.01e-1)"	"unprognostic (7.04e-2)"	"unprognostic (1.39e-1)"	"prognostic favorable (7.19e-4)"
MTARC1	"FLJ22390, MARC1, MOSC1"	ENSG00000186205	"Mitochondrial amidoxime reducing component 1"	Q5VT66	1	220786352-220819659	"Predicted intracellular proteins"		Oxidoreductase		"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Tissue enhanced"	"Detected in all"		"adipose tissue: 165.0;breast: 83.5;liver: 82.5"	"Cell type enhanced"	"Detected in many"		"Cytotrophoblasts: 111.2;Extravillous trophoblasts: 43.8;Prostatic glandular cells: 40.0;Syncytiotrophoblasts: 73.3"	"Cancer enhanced"	"Detected in many"		"prostate cancer: 14.3"	"Low region specificity"	"Detected in all"			"Group enriched"	"Detected in many"	11	"basophil: 31.2;classical monocyte: 36.5;eosinophil: 13.7;neutrophil: 46.9"	"Group enriched"	"Detected in many"	32	"granulocytes: 46.9;monocytes: 36.5"	"Cancer enhanced"	"Detected in many"		"prostate cancer: 72.4"	"Adipose subcutaneous - Adipocytes (Subcutaneous), Adipose visceral - Adipocytes (Visceral), Breast - Adipocytes (Breast), Liver - Hepatocytes, Prostate - Prostate glandular cells, Skin - Adipocytes (Skin), Thyroid - Thyroid glandular cells"	"Low region specificity"	"Detected in some"			"Low region specificity"	"Detected in all"			HPA028702	Approved		Supported	Mitochondria			NA	NA			"Cluster 21: Neutrophils - Unknown function"	"Cluster 11: Liver - Plasma proteins"	"Cluster 56: Hypothalamus - Neuropeptide signaling"	"Cluster 60: Prostate cancer - Unknown function"	"Cluster 24: Cytotrophoblasts - Mitochondria"	1	Mitochondria		"HPA028702: AB_10601135"	"unprognostic (3.15e-2)"	"unprognostic (1.27e-1)"	"unprognostic (2.16e-2)"	"unprognostic (5.04e-2)"	"unprognostic (2.90e-1)"	"unprognostic (2.31e-1)"	"unprognostic (3.71e-3)"	"unprognostic (1.39e-1)"	"unprognostic (7.51e-2)"	"unprognostic (7.71e-3)"	"unprognostic (3.71e-1)"	"unprognostic (4.30e-1)"	"prognostic unfavorable (4.51e-4)"	"unprognostic (3.85e-1)"	"unprognostic (1.21e-1)"	"unprognostic (1.24e-1)"	"unprognostic (1.50e-1)"
MYRIP	"DKFZp586F1018, exophilin-8, SLAC2-C, SLAC2C"	ENSG00000170011	"Myosin VIIA and Rab interacting protein"	Q8NFW9	3	39808914-40260321	"Predicted intracellular proteins"		Actin-binding		"Evidence at protein level"	"Evidence at transcript level"	"Evidence at protein level"	"Evidence at protein level"	"Tissue enhanced"	"Detected in many"		"brain: 34.7"	"Cell type enhanced"	"Detected in many"		"Excitatory neurons: 285.4;Inhibitory neurons: 484.9;Microglial cells: 201.3;Oligodendrocyte precursor cells: 92.0"	"Cancer enhanced"	"Detected in many"		"liver cancer: 4.9"	"Low region specificity"	"Detected in all"			"Not detected in immune cells"	"Not detected"			"Not detected"	"Not detected"			"Group enriched"	"Detected in some"	5	"colorectal cancer: 2.0;Neuroblastoma: 5.4;prostate cancer: 6.3"		"Low region specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			HPA006433			Approved	"Nucleoplasm,Nucleoli fibrillar center,Golgi apparatus"			NA	NA				"Cluster 61: Brain - Neuronal signaling"	"Cluster 24: Neurons - Mixed function"	"Cluster 60: Prostate cancer - Unknown function"	"Cluster 69: Neurons - Neuronal signaling"	4	"Nucleoplasm, Nucleoli fibrillar center, Golgi apparatus"		"HPA006433: AB_10603023"	"unprognostic (1.87e-2)"	"unprognostic (5.46e-2)"	"unprognostic (2.66e-2)"	"unprognostic (7.89e-2)"	"unprognostic (2.36e-1)"	"unprognostic (6.03e-2)"	"unprognostic (2.57e-3)"	"unprognostic (1.34e-3)"	"unprognostic (1.04e-1)"	"unprognostic (1.49e-1)"	"unprognostic (3.85e-2)"	"unprognostic (1.91e-1)"	"prognostic favorable (3.96e-8)"	"unprognostic (7.12e-2)"	"unprognostic (2.40e-1)"	"unprognostic (8.92e-2)"	"unprognostic (6.16e-2)"
NAAA	ASAHL	ENSG00000138744	"N-acylethanolamine acid amidase"	Q02083	4	75913660-75941013	"Enzymes, Metabolic proteins, Predicted intracellular proteins"	"Fatty acid metabolism, Lipid degradation, Lipid metabolism"	Hydrolase		"Evidence at protein level"	"Evidence at transcript level"	"Evidence at protein level"	"Evidence at protein level"	"Low tissue specificity"	"Detected in all"			"Cell type enhanced"	"Detected in many"		"monocytes: 204.2;Prostatic glandular cells: 147.2;Proximal enterocytes: 149.9"	"Cancer enriched"	"Detected in all"	4	"prostate cancer: 31.8"	"Low region specificity"	"Detected in all"			"Immune cell enhanced"	"Detected in all"		"intermediate monocyte: 671.9;non-classical monocyte: 585.2"	"Lineage enriched"	"Detected in all"	5	"monocytes: 671.9"	"Low cancer specificity"	"Detected in all"			"Prostate - Prostate glandular cells, Thyroid - Fibroblasts"	"Low region specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			CAB026135	Approved				"Intracellular and membrane"	Enzyme	NA	NA			"Cluster 40: Monocytes - Innate immune response"	"Cluster 37: Liver & Intestine - Lipid metabolism"	"Cluster 44: Non-specific - Mixed function"	"Cluster 60: Prostate cancer - Unknown function"	"Cluster 29: Monocytes - Innate immune response"				"CAB026135: "	"unprognostic (5.30e-3)"	"unprognostic (1.23e-2)"	"unprognostic (1.41e-2)"	"prognostic favorable (1.93e-4)"	"unprognostic (1.10e-1)"	"unprognostic (2.17e-2)"	"unprognostic (2.92e-2)"	"unprognostic (2.34e-2)"	"unprognostic (2.24e-1)"	"unprognostic (2.87e-2)"	"prognostic favorable (4.90e-4)"	"unprognostic (1.63e-1)"	"unprognostic (2.15e-2)"	"unprognostic (2.54e-1)"	"unprognostic (3.20e-2)"	"unprognostic (3.42e-3)"	"unprognostic (6.21e-2)"
NCAM2	"MGC51008, NCAM21"	ENSG00000154654	"Neural cell adhesion molecule 2"	O15394	21	20998409-21543329	"Plasma proteins, Predicted membrane proteins"	"Cell adhesion"			"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Tissue enhanced"	"Detected in many"		"adrenal gland: 11.6;brain: 40.2"	"Group enriched"	"Detected in some"	13	"Astrocytes: 676.2;Excitatory neurons: 837.2;Inhibitory neurons: 866.9;Oligodendrocyte precursor cells: 1622.5;Oligodendrocytes: 1420.6"	"Group enriched"	"Detected in some"	4	"breast cancer: 2.6;glioma: 5.5"	"Low region specificity"	"Detected in all"			"Not detected in immune cells"	"Not detected"			"Not detected"	"Not detected"			"Group enriched"	"Detected in many"	5	"prostate cancer: 45.3;Rhabdoid: 16.5"	"Skeletal muscle - Fibroblasts, Testis - Sertoli cells, Thyroid - Fibroblasts"	"Low region specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"HPA030900, HPA030901"	Enhanced	Supported	Supported	"Nuclear bodies,Plasma membrane"			No	No		120000000		"Cluster 33: Brain - Neuronal signaling"	"Cluster 14: Neurons - Synaptic function"	"Cluster 60: Prostate cancer - Unknown function"	"Cluster 69: Neurons - Neuronal signaling"		"Nuclear bodies, Plasma membrane"		"HPA030900: AB_10602037, HPA030901: AB_2673650"	"unprognostic (9.70e-2)"	"unprognostic (1.08e-1)"	"unprognostic (1.47e-1)"	"unprognostic (2.54e-2)"	"unprognostic (1.85e-1)"	"unprognostic (1.81e-1)"	"unprognostic (1.37e-2)"	"unprognostic (3.01e-2)"	"unprognostic (5.90e-2)"	"unprognostic (1.62e-1)"	"unprognostic (1.31e-1)"	"unprognostic (5.61e-1)"	"unprognostic (3.07e-4)"	"unprognostic (2.47e-4)"	"unprognostic (1.62e-1)"	"unprognostic (8.05e-2)"	"unprognostic (1.35e-3)"
NETO1	"BCTL1, BTCL1"	ENSG00000166342	"Neuropilin and tolloid like 1"	Q8TDF5	18	72742314-72868146	"Predicted intracellular proteins, Predicted membrane proteins, Predicted secreted proteins, Transporters"		Receptor		"Evidence at protein level"	"Evidence at transcript level"	"Evidence at transcript level"	"Evidence at protein level"	"Group enriched"	"Detected in some"	10	"brain: 26.3;retina: 33.5"	"Group enriched"	"Detected in some"	14	"Bipolar cells: 216.9;Excitatory neurons: 296.6;Inhibitory neurons: 330.7;Oligodendrocyte precursor cells: 161.8"	"Cancer enhanced"	"Detected in some"		"glioma: 1.2"	"Low region specificity"	"Detected in all"			"Not detected in immune cells"	"Not detected"			"Not detected"	"Not detected"			"Cancer enriched"	"Detected in many"	7	"prostate cancer: 64.5"	"Testis - Spermatogonia"	"Low region specificity"	"Detected in many"			"Low region specificity"	"Detected in all"			HPA064630			Approved	"Golgi apparatus"	"Secreted in brain"	Receptor	NA	NA				"Cluster 17: Neuronal - Synaptic function"	"Cluster 51: Neurons - Mixed function"	"Cluster 60: Prostate cancer - Unknown function"	"Cluster 65: Neurons - Synaptic function"		"Golgi apparatus"		"HPA064630: AB_2685305"	"unprognostic (4.02e-2)"	"unprognostic (4.08e-3)"	"unprognostic (2.75e-1)"	"unprognostic (1.55e-2)"	"unprognostic (6.04e-2)"	"unprognostic (1.35e-5)"	"unprognostic (4.05e-1)"	"unprognostic (4.73e-2)"	"unprognostic (3.09e-1)"	"unprognostic (1.56e-1)"	"unprognostic (6.63e-2)"	"unprognostic (1.20e-1)"	"unprognostic (1.73e-2)"	"unprognostic (3.70e-2)"	"unprognostic (3.35e-2)"	"unprognostic (1.59e-1)"	"unprognostic (9.13e-3)"
NKX3-1	"BAPX2, NKX3.1, NKX3A"	ENSG00000167034	"NK3 homeobox 1"	Q99801	8	23678697-23682938	"Cancer-related genes, Human disease related genes, Predicted intracellular proteins, Transcription factors"	"Transcription, Transcription regulation"	"DNA-binding, Repressor"	"Cancer-related genes, Tumor suppressor"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Tissue enriched"	"Detected in many"	5	"prostate: 293.1"	"Cell type enriched"	"Detected in many"	26	"Prostatic glandular cells: 1303.4"	"Cancer enriched"	"Detected in many"	65	"prostate cancer: 392.7"	"Low region specificity"	"Detected in all"			"Group enriched"	"Detected in many"	5	"eosinophil: 54.2;neutrophil: 51.7"	"Lineage enriched"	"Detected in many"	21	"granulocytes: 54.2"	"Cancer enriched"	"Detected in many"	26	"prostate cancer: 238.2"	"Prostate - Prostate glandular cells, Testis - Sertoli cells"	"Low region specificity"	"Detected in some"			"Low region specificity"	"Detected in many"			"HPA025693, HPA078571"	Enhanced		Supported	Nucleoplasm,Cytosol			NA	NA			"Cluster 20: Non-specific - DNA binding"	"Cluster 64: Neuronal - Transcription"	"Cluster 45: Non-specific - Mixed function"	"Cluster 60: Prostate cancer - Unknown function"	"Cluster 40: Prostatic glandular cells - Transcription"	6	Nucleoplasm	Cytosol	"HPA025693: AB_1854522, HPA078571: AB_2732384"	"unprognostic (1.47e-2)"	"unprognostic (4.03e-2)"	"unprognostic (2.67e-1)"	"unprognostic (5.87e-2)"	"unprognostic (2.56e-6)"	"unprognostic (6.90e-3)"	"unprognostic (1.13e-1)"	"unprognostic (4.11e-3)"	"unprognostic (9.42e-2)"	"unprognostic (1.41e-1)"	"unprognostic (3.00e-2)"	"unprognostic (1.87e-1)"	"unprognostic (4.37e-2)"	"unprognostic (4.60e-2)"	"unprognostic (3.88e-2)"	"unprognostic (3.09e-2)"	"unprognostic (1.69e-1)"
OR2Y1		ENSG00000174339	"Olfactory receptor family 2 subfamily Y member 1"	Q8NGV0	5	180739123-180740058	"G-protein coupled receptors, Plasma proteins, Predicted membrane proteins"	"Olfaction, Sensory transduction"	"G-protein coupled receptor, Receptor, Transducer"		"Evidence at transcript level"	"No human protein/transcript evidence"	"Evidence at transcript level"	"Evidence at transcript level"	"Not detected"	"Not detected"			"Not detected"	"Not detected"			"Not detected"	"Not detected"			"Not detected"	"Not detected"			"Not detected in immune cells"	"Not detected"			"Not detected"	"Not detected"			"Not detected"	"Not detected"				"Not detected"	"Not detected"			"Not detected"	"Not detected"										NA	NA						"Cluster 60: Prostate cancer - Unknown function"																						
PDE9A		ENSG00000160191	"Phosphodiesterase 9A"	O76083	21	42653621-42775509	"Enzymes, Metabolic proteins, Predicted intracellular proteins"		Hydrolase		"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Tissue enhanced"	"Detected in many"		"intestine: 72.2"	"Cell type enhanced"	"Detected in many"		"Distal enterocytes: 75.7;Oocytes: 197.8;Paneth cells: 72.0;Prostatic glandular cells: 108.8;Proximal enterocytes: 213.7"	"Cancer enriched"	"Detected in all"	5	"prostate cancer: 31.5"	"Low region specificity"	"Detected in all"			"Immune cell enhanced"	"Detected in some"		"naive CD4 T-cell: 3.1"	"Low lineage specificity"	"Detected in single"			"Cancer enhanced"	"Detected in many"		"prostate cancer: 40.8"	"Adipose subcutaneous - Endothelial cells, Prostate - Prostate glandular cells, Skin - Eccrine sweat gland cells"	"Low region specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"HPA011380, HPA011978"	Enhanced		Supported	"Nucleoplasm,Plasma membrane,Cytosol"			NA	NA			"Cluster 39: T-cells - T-cell receptor"	"Cluster 45: Intestine - Digestion"	"Cluster 19: Astrocytes - Mixed function"	"Cluster 60: Prostate cancer - Unknown function"	"Cluster 5: Enterocytes - Absorption"	14	Cytosol	"Nucleoplasm, Plasma membrane"	"HPA011380: AB_1855132, HPA011978: "	"unprognostic (5.75e-2)"	"unprognostic (9.92e-3)"	"unprognostic (3.50e-1)"	"unprognostic (1.08e-1)"	"unprognostic (1.44e-1)"	"unprognostic (1.40e-1)"	"unprognostic (5.06e-2)"	"unprognostic (3.99e-2)"	"unprognostic (6.02e-2)"	"unprognostic (1.60e-1)"	"unprognostic (1.25e-2)"	"unprognostic (5.01e-2)"	"unprognostic (1.90e-2)"	"unprognostic (4.01e-3)"	"unprognostic (1.97e-1)"	"unprognostic (6.55e-2)"	"unprognostic (1.79e-1)"
PEBP4	"CORK1, hPEBP4, MGC22776"	ENSG00000134020	"Phosphatidylethanolamine binding protein 4"	Q96S96	8	22713251-23000000	"Plasma proteins, Predicted intracellular proteins, Predicted secreted proteins"				"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Tissue enhanced"	"Detected in many"		"epididymis: 373.3;skeletal muscle: 647.4;tongue: 557.9"	"Cell type enhanced"	"Detected in many"		"Alveolar cells type 1: 208.2;Alveolar cells type 2: 452.9;Cardiomyocytes: 131.9;Muller glia cells: 177.2;Skeletal myocytes: 342.5"	"Group enriched"	"Detected in many"	13	"lung cancer: 11.4;prostate cancer: 23.7;thyroid cancer: 35.0"	"Low region specificity"	"Detected in all"			"Not detected in immune cells"	"Not detected"			"Not detected"	"Not detected"			"Cancer enriched"	"Detected in single"	10	"prostate cancer: 9.4"	"Heart muscle - Cardiomyocytes, Lung - Alveolar cells type 2, Pancreas - Exocrine glandular cells, Prostate - Prostate glandular cells, Skeletal muscle - Skeletal myocytes, Skeletal muscle - Skeletal myocytes, Skeletal muscle - Skeletal myocytes, Skin - Sebaceous gland cells, Testis - Early spermatids"	"Not detected"	"Not detected"			"Low region specificity"	"Detected in many"			HPA025064	Uncertain				"Secreted in other tissues"	"No annotated function"	NA	NA		190000000	"Cluster 20: Non-specific - DNA binding"	"Cluster 14: Skeletal muscle - Muscle contraction"	"Cluster 19: Astrocytes - Mixed function"	"Cluster 60: Prostate cancer - Unknown function"	"Cluster 72: Alveolar cells - Lung function"	2			"HPA025064: AB_1855174"	"unprognostic (1.34e-2)"	"unprognostic (2.97e-2)"	"unprognostic (4.11e-2)"	"unprognostic (3.66e-1)"	"unprognostic (3.35e-1)"	"unprognostic (4.78e-2)"	"unprognostic (1.66e-4)"	"unprognostic (1.18e-2)"	"unprognostic (2.60e-1)"	"unprognostic (1.74e-1)"	"unprognostic (3.90e-2)"	"unprognostic (8.76e-3)"	"unprognostic (9.70e-8)"	"unprognostic (1.13e-2)"	"unprognostic (2.56e-1)"	"unprognostic (3.48e-1)"	"unprognostic (4.59e-1)"
PEX10	RNF69	ENSG00000157911	"Peroxisomal biogenesis factor 10"	O60683	1	2403964-2413797	"Disease related genes, Enzymes, Human disease related genes, Plasma proteins, Potential drug targets, Predicted intracellular proteins, Predicted membrane proteins, Transporters"	"Peroxisome biogenesis, Protein transport, Transport, Ubl conjugation pathway"	Transferase	"Disease variant, Peroxisome biogenesis disorder, Zellweger syndrome"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Low tissue specificity"	"Detected in all"			"Cell type enhanced"	"Detected in all"		"Late spermatids: 199.9"	"Low cancer specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"Low immune cell specificity"	"Detected in many"			"Low lineage specificity"	"Detected in all"			"Low cancer specificity"	"Detected in all"			"Testis - Early spermatids, Testis - Late spermatids, Thyroid - Thyroid glandular cells"	"Low region specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			HPA049755	Approved						NA	NA			"Cluster 29: Non-specific - Unknown function"	"Cluster 43: Non-specific - Mitochondrial translation"	"Cluster 19: Astrocytes - Mixed function"	"Cluster 60: Prostate cancer - Unknown function"	"Cluster 36: Late spermatids - Unknown function"				"HPA049755: AB_2680867"	"prognostic favorable (4.50e-6)"	"unprognostic (1.96e-1)"	"unprognostic (1.05e-1)"	"unprognostic (8.15e-2)"	"unprognostic (2.50e-1)"	"unprognostic (2.16e-1)"	"unprognostic (1.81e-2)"	"unprognostic (2.91e-1)"	"unprognostic (9.06e-2)"	"unprognostic (1.17e-1)"	"unprognostic (1.71e-1)"	"unprognostic (1.95e-1)"	"prognostic favorable (4.16e-6)"	"unprognostic (4.78e-2)"	"unprognostic (1.21e-1)"	"unprognostic (1.19e-1)"	"unprognostic (1.42e-1)"
